id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn,url
4362557,"early water-melons: or, Alick never afraid of the truth, The",,,,,Philadelphia,Presbyterian Board of Education,1863,,,,monographic,,English,text,print,"144 p., [3] leaves of plates : ill. ; 16 cm.",,,Truth,,,,,,,,,
7893398,"earnest life; or, Recollections of Miss Elizabeth Yeaton, An",,,,,Boston,Massachusetts Sabbath School Soc.,[1858],,,,monographic,,English,text,print,"106 p. front., pl. 16 cm.",biography,,"Christian women|||Religious life|||Christian biography|||Tuberculosis in literature|||Yeaton, Elizabeth 1812-1841",,,,,,,,,
7743408,"earth: its physical condition and most remarkable phenomena, The",,Physical condition of the earth,,,New York,Harper,1839,,,,monographic,,English,text,print,408 p. : ill. ; 16 cm.,,,Geophysics,,,,,,,,,
8484637,"Earth, sea and sky, or,  Marvels of the universe: being a full and graphic description of all that is wonderful in every continent of the globe, in the world of waters and the starry heavens :  Containing thrilling adventures on land and sea ... : embracing the striking physical features of the earth, the peculiar characteristics of the human race, of animals, birds, insects, etc., including a vivid description of the Atlantic, Pacific and Indian oceans and of the polar seas",,,,"Northrop, Henry Davenport, 1836-1909 (author)","Earth, sea and sky|||Marvels of the universe|||Gettysburg, Pa. :","G. Holzapfel,",[1887],,,,monographic,,English,text,print|||unmediated|||volume,864 pages : illustrations ; 24 cm.,Popular works|||text,,Science|||Natural history|||Astronomy|||Ethnology,,Earth (Planet),,,,,,,
1347886,East Lynne,,,,,New York,A.L. Burt,1892,,,Unabridged ed.,monographic,,English,text,print,643 p. ; 20 cm.,,,,,,,,,,,,
5827728,Eastern tales: by many story tellers,,,,,London,F. Warne,[1868],,,,monographic,,English,text,print,540 p. : ill. ; 20 cm.,,,Tales|||Children's stories,,Asia,,,,,,,
6800458,"Easy book for little children, The",,,,"Shorey, John L. (publisher)|||Rand, Avery & Co (stereotyper)",Boston,"Published by John L. Shorey|||Shorey, John L.",1874,,,,monographic,,English,text,print,"iv, 5-128 p. : ill. ; 20 cm.",Black stamped cloth (Binding)|||Gold stamped cloth (Binding)|||Grained cloth (Binding)-1874|||Juvenile literature-1874|||Publishers' cloth bindings (Binding)-1874|||Readers,,Picture books for children|||Children's stories,,"United States, Massachusetts, Boston",juvenile,,,,,,
3900643,"easy introduction to the knowledge of nature: adapted to the capacities of children, An",,,,,Philadelphia,American Sunday-School Union,1846,,,Rev. by the Committee of Publication of the American Sunday-School Union.,monographic,,English,text,print,167 p. : ill. ; 15 cm.,Juvenile literature,,Natural history|||Science|||Sunday school literature,,,juvenile,,,,,,
7892972,"easy lesson book for infant scholars, The",,,,"Mudge, Zachariah Atwell, 1813-1888 (author)|||Carlton & Porter (pbl)|||Methodist Episcopal Church, Sunday School Union. (pbl)",New York,"Carlton & Porter|||Sunday-School Union|||Carlton & Porter|||Methodist Episcopal Church, Sunday School Union.",©1862,,,,monographic,,English,text,print|||unmediated|||volume,48 pages ; 15 cm,"Catechisms-1862|||Exercises, recitations, etc|||Publishers' advertisements-1862|||text",,Christian education of children|||Sunday schools,,"United States, New York, New York",juvenile,,,,,,
7742434,"Eddy Ellerslie: or, Old friends with new faces",,Old friends with new faces,,,New York,General Protestant Episcopal Sunday School Union and Church Book Society,1859?,,,,monographic,,English,text,print,154 p. ; 16 cm,Fiction,,Boys|||Storytelling|||Families|||Christian life,,England,,,,,,,
7741497,Edith and Mary at Holly Farm,,,,,London,Frederick Warne and Co.,[1871?],,,,monographic,,English,text,print,"112, 16 p., [2] leaves of plates : 2 col. ill. ; 17 cm",Juvenile fiction|||novel,,Children|||Conduct of life|||Sisters|||Farm life|||Outdoor life|||Animals|||Nature stories,,,juvenile,,,,,,
8215863,Editha's burglar: a story for children,,,,,Boston,"Jordan, Marsh & Co.",1888,,,,monographic,,English,text,print|||unmediated|||volume,64 pages : illustrations ; 19 cm.,Juvenile fiction|||text,,"Children|||Conduct of life|||Burglars|||Wit and humor, Juvenile|||Kindness",,,,,,,,,
8061294,Edition de luxe of Captain January,,Captain January,,"Bicknell, W. H. W. (William Harry Warren), 1860-1947 (illustrator)|||Merrill, Frank T., 1848-1923 (illustrator)",Boston,Estes and Lauriat,"1898, ©1892",,,Ed. de luxe /,monographic,,English,text,print|||unmediated|||volume,"[2], 128 pages, [6] leaves of plates : illustrations ; 18 cm",text,,,,,,,,,,,
4375018,"Edwin, or, The motherless boy: interspersed with pieces of original poetry",,Motherless boy,,,London,"Printed for Harvey and Darton, Gracechurch-Street",1827 [i.e. 1828],,,,monographic,,English,text,print,"viii, 232 p., [6] leaves of plates : ill. ; 18 cm.",Juvenile literature,,Christian life|||Conduct of life,,,juvenile,,,,,,
7896631,"Edwin, or, The wandering fugitive: an history founded on facts",,Edwin|||Wandering fugitive,,"Maiden, Thomas (printer)|||Lemoine, Ann, active 1798-1812 (bookseller, publisher)|||Roe, J. (John), active 1803-1821 (bookseller, publisher)",London :,"Printed by T. Maiden, Sherbourn-Lane, for Ann Lemoine, White Rose Court, Coleman Street and J. Roe, no. 90, Houndsditch,|||Lemoine, Ann, active 1798-1812|||Roe, J. (John), active 1803-1821",[1805],,,,monographic,,English,text,print|||unmediated|||volume,"36 pages, 1 unnumbered leaf of plates : 1 illustration ; 14 cm",Specimens|||text,,"Chapbooks|||Chapbooks, English",,"England, London",,,,,,,
8366397,Effie's birthday present,,Sunny hours : Effie's birthday present,,"Brine, Mary D. (Mary Dow) (author)|||American Tract Society (publisher)",New York :,"American Tract Society, 150 Nassau Street,|||American Tract Society",[1890],,,,monographic,,English,text,print|||unmediated|||volume,61 pages : illustrations ; 22 cm,Fiction|||Juvenile fiction|||Juvenile works|||Publishers' advertisements-1890|||text,,Children|||Conduct of life|||Christian life,,"United States, New York, New York",juvenile,,,,,,
8359743,"Eight cousins, or, The aunt-hill",,Eight cousins|||Aunt-hill,,,Boston,Roberts Bros.,"1888, ©1874",,,,monographic,,English,text,print|||unmediated|||volume,"291 pages, [1] leaf of plates : illustrations ; 18 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,Orphaned Rose Campbell finds it difficult to fit in when she goes to live with her six aunts and seven mischievous boy cousins.,Orphans|||Cousins|||Families|||Family life,,,juvenile,,,,,,
8359979,"Eight cousins, or, The aunt-hill",,Aunt-hill,,,Boston,Roberts Bros.,"1878, ©1874",,,,monographic,,English,text,print|||unmediated|||volume,291 pages : illustrations ; 17 cm,Fiction|||Juvenile fiction|||Juvenile works|||text,Orphaned Rose Campbell finds it difficult to fit in when she goes to live with her six aunts and seven mischievous boy cousins.,Orphans|||Cousins|||Families|||Family life,,,juvenile,,,,,,
5906167,"Eight cousins, or, The aunt-hill",,Aunt-hill|||Eight cousins,,,Boston,Roberts Bros.,"1882, c1874",,,,monographic,,English,text,print,"291, [4] p., [1] leaf of plates : ill. ; 18 cm.",Fiction|||Juvenile fiction,Orphaned Rose Campbell finds it difficult to fit in when she goes to live with her six aunts and seven mischievous boy cousins.,Orphans|||Cousins|||Families|||Family life,,,juvenile,,,,,,
7896638,Eight stories for Isabel,,,,,Portland,Bailey & Noyes,[186-?],,,,monographic,,English,text,print,16 p. : ill. ; 94 mm.,Specimens,,Children's stories|||Chapbooks,,,juvenile,,,,,,
7703109,"electrical boy, or, The career of Greatman and Greatthings, The",,Career of Greatman and Greatthings,,"Bridgman, L. J. (Lewis Jesse), 1857-1931 (ill)|||Roberts Brothers (Boston, Mass.) (pbl)|||John Wilson and Son (prt)|||University Press (Cambridge, Mass.) (prt)",Boston,"Roberts Bros.|||Roberts Brothers (Boston, Mass.)",1891,,,,monographic,,English,text,print,"390 p., [4] leaves of plates : ill. ; 18 cm",Juvenile fiction|||novel,,Children|||Conduct of life|||Electricity|||Adventure stories|||Nature stories|||Voyages and travels|||Rescues|||Friendship|||Birds|||Philosophers|||Giants|||Demonology,,"United States, Massachusetts, Boston|||United States, Massachusetts, Cambridge",juvenile,,,,,,
6487180,"elegy on the death and burial of Cock Robin: ornamented with cuts, An",Cock Robin,Death and burial of Cock Robin|||Cock Robin,,"Kendrew, James (printer, publisher)",York :,"Printed by J. Kendrew, 23, Colliergate,|||Kendrew, James",[approximately 1820],,,,monographic,,English,text,print|||unmediated|||volume,16 pages : illustrations (wood engravings) ; 10 cm,Chapbooks|||Chapbooks-England-York-19th century|||Juvenile poetry|||Juvenile works|||Nursery rhymes|||Poetry|||Specimens|||text,,"Birds|||Chapbooks, English|||Chapbooks|||Miniature books",,,juvenile,,,,26024410,,
7682486,"elegy on the death of a mad dog, An",,Mad dog,,,London|||New York,Frederick Warne & Co.,[1879],,,,monographic,,English,text,print,"30, [2] p. : chiefly ill. (some col.) ; 24 cm.",,,,,,juvenile,,,,2003576529,,
7682505,"elegy on the death of a mad dog, An",,Mad dog,,"Caldecott, Randolph, 1846-1886 (ill)|||Evans, Edmund, 1826-1905 (egr)|||George Routledge and Sons (pbl)",London,George Routledge and Sons|||George Routledge and Sons,[1879],,,,monographic,,English,text,print|||unmediated|||volume,30 pages : illustrations (some color) ; 23 cm.,Juvenile poetry|||Juvenile works|||Poetry|||text,,Dogs,,,juvenile,,,,15002186,,
6779925,"elegy on the glory of her sex, Mrs. Mary Blaize, An",,,,,London],George Routledge & Sons,[1885],,,,monographic,,English,text,print,"22, [2] p. : chiefly ill. (some col.) ; 21 x 24 cm.",,,"Humorous poetry, English",,,juvenile,,,,15002187,,
7892863,"Elements of astronomy: illustrated with plates : for the use of schools and academies, with questions",,,,,Boston,Cummings and Hilliard,1823,,,2d ed.,monographic,,English,text,print,"[2], iv, 147 p., [10] leaves of plates : ill. (1 folded) ; 18 cm",,,Astronomy,,,,,,,,,
331624,"Elements of English grammar: synthetic and analytic : designed for the use of schools, academies, and private learners",,,,,Pittsburgh,A.H. English & Co.,c1859,,,,monographic,,English,text,print,223 p. ; 20 cm.,,,English language|||Grammar,,,,,,,11004895,,
1000321,"Elements of morality, for the use of children: with an introductory address to parents",,,,,Baltimore,J. Robinson,1811,,,"1st Baltimore ed., rev. and corr.",monographic,,English,text,print,267 p. 18 cm.,Juvenile literature,,Ethics|||Conduct of life|||Juvenile literature,,,juvenile,,,,,,
1031122,"Elephant's ball, and grande fête champêtre, The",,,,"Mulready, William, 1786-1863 (illus)",London,Griffith & Farran,1883,,,,monographic,,English,text,print,"x, 16 p., 8⁾ leaves of plates : ill. ; 22 cm.",,,Picture books for children|||Specimens,,,juvenile,,,,,,
7896644,"Elizabeth, or, The exiles of Siberia: being a true and affecting display of filial affection",,Elizabeth|||Exiles of Siberia,,,New-York,"Published by W. Borradaile, and sold wholesale and retail, at his Book-store ...",1823,,,,monographic,,French|||English,text,print,"52 p., [1] leaf of plates : 1 ill. ; 18 cm.",Specimens,,Chapbooks,,,juvenile,,,,,,
8116350,Ellen Linn: a Franconia story,,,,,New York,Harper & Bros.,1852,,,,monographic,,English,text,print|||unmediated|||volume,"vi, 215 pages : illustrations ; 18 cm.",text,,Children's stories,,,juvenile,,,,,,
8116381,Ellen Linn ; Stuyvesant: a Franconia story,,Ellen Linn|||Stuyvesant,,,New York,Harper & Bros.,©1881,,,,monographic,,English,text,print|||unmediated|||volume,"2 volumes in 1 : illustrations, frontispiece ; 17 cm.",text,,Children's stories,,,juvenile,,,,,,
751568,Elsie and the Raymonds,,,,,New York,"Dodd, Mead and company",[c1889],,,,monographic,,English,text,print,324 p. 18 cm.,,,,,,juvenile,,,,12032487,,
5809962,"Elsie at Nantucket: a sequel to ""Elsie's new relations""",,,,,New York,"Dodd, Mead & Co. Publishers",1884,,,,monographic,,English,text,print,"334 p., [1] leaf of plates : ill. ; 19 cm.",Fiction,The Raymonds invite Elsie and her family to accompany them on a trip to Nantucket by yacht.,"Dinsmore, Elsie (Fictitious character)|||Grandmothers|||Christian life|||Yachting",,Massachusetts|||Nantucket (Mass.),juvenile,,,,12032329,,
8089017,Elsie at Viamede,,,,,New York,"Dodd, Mead & Co.",©1892,,,,monographic,,English,text,print|||unmediated|||volume,293 pages ; 19 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,"Dinsmore, Elsie (Fictitious character)",,Indiana,juvenile,,,,03022358,,
1496801,Elsie Dinsmore,,,,,New York,"Dodd, Mead & Co.",c1893,,,"New ed., rev.",monographic,,English,text,print,"342 p., [1] leaf of plates : ill. ; 17 cm.",,A pious young girl has difficulty establishing a relationship with her worldly father who seems indifferent to her religious principles.,,,,juvenile,,,,,,
8088877,Elsie on the Hudson and elsewhere,,Elsie on the Hudson,,,New York,"Dodd, Mead and Company",©1898,,,,monographic,,English,text,print|||unmediated|||volume,"329 pages, [1] leaf of plates : illustrations ; 18 cm.",Fiction|||History|||Juvenile fiction|||Juvenile works|||novel|||text,,"Dinsmore, Elsie (Fictitious character)|||Children|||Conduct of life|||Christian life|||Fathers and daughters|||Boats and boating|||Family vacations|||Burglars|||Revenge|||Courtship|||History|||American Revolution (1775-1783)","1775 - 1783|||Revolution, 1775-1783",United States|||Hudson River (N.Y. and N.J.)|||Hudson River|||New York|||New Jersey|||New York (State),juvenile,,,,98001215,,
8089032,Elsie yachting with the Raymonds,,,,,New York,"Dodd, Mead, and Co.",[©1890],,,,monographic,,English,text,print|||unmediated|||volume,"3 preliminary leaves, [3]-280 pages frontispiece 18 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,,"Dinsmore, Elsie (Fictitious character)|||Yachting|||Christian life",,,juvenile,,,,20019347,,
8089034,"Elsie's children: a sequel to ""Elsie's motherhood.""",,,,,New York,"Dodd, Mead",©1877,,,,monographic,,English,text,print|||unmediated|||volume,"340 pages, [1] leaf of plates : illustrations ; 19 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,,"Dinsmore, Elsie (Fictitious character)",,,juvenile,,,,,,
8089027,"Elsie's girlhood: a sequel to ""Elsie Dinsmore"" and ""Elsie's holidays at Roselands""",,,,,New York,"Dodd, Mead and Co.",©1872,,,,monographic,,English,text,print|||unmediated|||volume,"vii, 371 pages : illustrations ; 19 cm.",Fiction|||Juvenile fiction|||Juvenile works|||text,,"Dinsmore, Elsie (Fictitious character)|||Christian life|||Families",,,juvenile,,,,,,
8089030,"Elsie's girlhood: a sequel to ""Elsie Dinsmore"" and ""Elsie's holidays at Roselands""",,,,"Dodd, Mead & Company (pbl)",New York,"Dodd, Mead & Co.|||Dodd, Mead & Company",c1872,,,,monographic,,English,text,print,"[3], 422 p., [1] leaf of plates : ill. ; 16 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel,"Elsie Dinsmore grows up and becomes a young woman. She spends a summer with her aunt, where she experiences the joy of first love and the deep pain of betrayal.",Christian life|||Fathers and daughters|||Betrayal|||Young women|||Conduct of life|||Aunts,,"United States, New York, New York",juvenile,,,,11015097,,
5816680,Elsie's journey on inland waters,,Elsie's journey,,"Dodd, Mead & Company (pbl)",New York,"Dodd, Mead and Co.|||Dodd, Mead & Company",c1895,,,,monographic,,English,text,print,"283 p., [1] leaf of plates : ill. ; 19 cm.",Juvenile fiction|||novel,,"Dinsmore, Elsie (Fictitious character)|||Christian life|||Youth|||Conduct of life|||Cousins|||Brothers and sisters|||Glory of God|||Storms|||Social life and customs|||History","19th century|||Revolution, 1775-1783","United States|||Great Lakes (North America)|||Great Lakes (North America); Lake States|||United States, New York, New York",juvenile,,,,12032346,,
746276,"Elsie's motherhood: a sequel to ""Elsie's womanhood,""",,,,,New York,"Dodd, Mead and company",[1876],,,,monographic,,English,text,print,376 p. illus. 18 cm.,,,,,,,,,,,,
8089018,Elsie's new relations: what they did and how they fared at Ion : a sequel to Grandmother Elsie,,,,,New York,"Dodd, Mead",c1883,,,,monographic,,English,text,print,"324 p., [1] leaf of plates : ill. ; 19 cm.",Family stories-1883|||Fiction|||Juvenile fiction|||Juvenile works,,"Dinsmore, Elsie (Fictitious character)|||Christian life|||Families",,,juvenile,,,,12032490,,
8353763,Elsie's widowhood: a sequel to Elsie's children,,,,"Finley, Martha, 1828-1909 (author)|||Dodd, Mead & Company (publisher)",New York :,"Dodd, Mead & Company,|||Dodd, Mead & Company",1880.,,,,monographic,,English,text,print|||unmediated|||volume,"331 pages, 4 unnumbered leaves of plates : illustrations ; 19 cm",Fiction|||Juvenile fiction|||Juvenile literature-1880|||Juvenile works|||text,Elsie trusts in the Lord to comfort her when her husband dies suddenly.,"Dinsmore, Elsie (Fictitious character)|||Christian life",,,juvenile,,,,03022361,,http://archive.org/details/elsieswidowhoods0finle
