,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
2766,9035697,"white beaver, The",,,,"Castlemon, Harry, 1842-1915 (author.)|||Henry T. Coates & Co (publisher.)",Philadelphia :,"Henry T. Coates & Co.,",1899,1899,,,,monographic,,eng,text,print|||unmediated|||volume,"iv, 424 pages, 4 unnumbered leaves of plates : illustrations ; 20 cm",Fiction|||Juvenile fiction|||Juvenile literature-1899|||Juvenile works|||text,,Youth|||Conduct of life|||Adventure stories|||Friendship|||Hunting stories|||Beavers|||Turkeys|||Outdoor life|||Fathers and sons|||Thieves|||Indians of North America|||Hunting,,,juvenile,,2016657779,ocn123333796,
2767,7888241,"white cat: adorned with cuts, The",,,,"Hailes, Nathaniel. ()|||Jackson, William, active 1830-1854 ()|||C. & C. Whittingham (London, England) ()",London,"Printed for N. Hailes, Juvenile Library, London Museum, Piccadilly",1826,,,,,monographic,,eng,text,print,94 p. : ill. ; 68 mm.,Folklore|||Specimens,,Miniature books|||Cats,,,,,,ocn773919390,
2768,1500148,"white dove: and other poems for children, The",,,"Townsend, Elizabeth W.",,New York|||Boston,"J. C. Derby|||Phillips, Sampson & Co.",1855,,,,,monographic,,eng,text,print,"128 p., [3] leaves of plates : ill. ; 18 cm.",,,Children's poetry,,,juvenile,,31017975,6046153,
2769,1078371,Whittington and his cat,,,,,London,John Harris,[approximately 1832],1832,,,,monographic,,eng,text,print|||unmediated|||volume,"[2], 17 leaves : color illustrations ; 18 cm",text,,"Whittington, Richard -1423",,,juvenile,,,ocm14982815,
2770,4001649,Whittington and his cat,Whittington and his cat,,,,London,Dean and Son,[between 1828 and 1865?],1828/1865,,,,monographic,,eng,text,print,[16] p. : ill. ; 14 cm.,Folklore,,"Cats|||Chapbooks, EnglishWhittington, Richard -1423",,,juvenile,,,ocm50489596,
2771,7892974,Whittington and his cat: adorned with cuts,,Sir R. Whittington,,"Hailes, Nathaniel (publisher.)|||Jackson, William, active 1830-1854 (publisher.)|||C. & C. Whittingham (London, England) (printer.)",London :,"Printed for N. Hailes, Juvenile Library, London Museum, Piccadilly,",1817,1817,,,,monographic,,eng,text,print|||unmediated|||volume,"93 pages, 1 unnumbered leaf of plates : illustrations (woodcuts) ; 67 mm",Folklore|||Juvenile literature|||Juvenile works|||Specimens|||text,,"Miniature books|||CatsWhittington, Richard -1423",,,juvenile,,,ocn179279369,
2772,523603,Wide awake,"Wide awake (Boston, Mass.)",Wide awake pleasure book,,,Boston,D. Lothrop & Co.,1875-1893],1875/1893,,,,serial,Monthly,eng,text,print,v. ; 24 cm.,periodical,,,,,,,10026539,1639986,
2773,7700558,"wide, wide world, The",,,"Warner, Susan, 1819-1885","Dielman, Frederick, 1847-1935 ()",Philadelphia,J.B. Lippincott Co.,c1892,1892,,,New ed.,monographic,,eng,text,print,569 p. : ill. ; 20 cm,Fiction,Ellen has difficulty believing that God will take care of her when her dying mother leaves her with the unloving Mrs. Dunscombe.,Christian life,,,juvenile,,,ocm21925389,
2774,7700551,"wide, wide world, The",,,"Warner, Susan, 1819-1885",,New York,Grosset & Dunlap,[n.d.],18uu,,,,monographic,,eng,text,print,"574 p., [8] leaves of plates : ill. ; 19 cm",Fiction,Ellen has difficulty believing that God will take care of her when her dying mother leaves her with the unloving Mrs. Dunscombe.,Christian life,,,,,,ocm03046057|||3046057,
2775,7108716,"Widow Davis and the young milliners: a story for young ladies, The",,,"Guernsey, Lucy Ellen, 1826-1899","Cincinnati : Hitchcock & Walden, Sunday School Department. ()",New York,Nelson & Phillips,[between 1856 and 1868],1856/1868,,,,monographic,,eng,text,print,110 p. : 3 ill. ; 16 cm.,Juvenile literature|||Sunday school literature,,Girls|||Conduct of life|||Work|||Moral and ethical aspects|||Pride and vanity,,,juvenile,,,ocn174115386,
2776,4414219,"widow's sewing machine: or, What a helping hand did for a poor family, The",,,"M'Conaughy, V., Mrs",,New York,Carlton & Porter,c1863,1863,,,,monographic,,eng,text,print,66 p. : ill. 15 cm.,,,,,,,,,ocm05947318,
2777,1627727,"wife of Beith: being an allegorical dialogue, containing nothing but what is recorded in Scripture, The",,,,,Glasgow,Printed for the booksellers,[18--?],1800/1899,,,,monographic,,eng,text,print,24 p. ; 17 cm.,Chapbooks,,"Chapbooks, Scottish",,,,,,29134004,
2778,7894305,"Wilful murder!!: Fairburn's account of Captain Moir, a military Scotchman, of Shelhaven House, near Barking, Essex, inhumanly shooting William Malcolm, a poor fisherman, on Wednesday, March 24, 1830",,,,"Fairburn, John, 1768 or 1769-1832 (publisher.)",London :,"Published by John Fairburn, Broadway, Ludgate-Hill,",[1830?],1830,,,"Second edition, with additions.",monographic,,eng,text,print|||unmediated|||volume,"16 pages, 1 unnumbered leaf of plates : 1 color illustration ; 18 cm",History|||Specimens|||text,,"Crime|||History|||Murder|||Chapbooks|||Chapbooks, EnglishCaptain Moir, William|||Malcolm, William -1830",1800 - 1899|||19th century,,,,,ocm64757875,
2779,1087801,"William and George: The rich boy and the poor boy; or, A contented mind is the best feast. Adorned with cuts",,The rich boy and the poor boy|||A contented mind is the best feast,,,London|||Wellington Salop,Printed by F. Houlston and Son,between 1825 and 1838,1825/1838,,,,monographic,,eng,text,print,23 p. : ill. ; 11 cm.,Specimens,,Chapbooks,,,,,,12850996,
2780,436248,William Caxton: the first English printer:  a biography,,,"Knight, Charles, 1791-1873",,London,C. Knight and co.,1844,,,,,monographic,,eng,text,print,"3 p.l., [vii]-viii, 9-240 p. front. (port.) illus. 14 cm.",biography,,"Caxton, William approximately 1422-1491 or 1492",,,,,4004698,1717112,
2781,7895585,William Tell: and other stories,,,,,Worcester,"J. Grout, Jr.",[18--],18uu,,,,monographic,,eng,text,print,24 p. : illus. ; 15 cm,Specimens,,Chapbooks,,,juvenile,,,ocm06511151,
2782,1040812,"William Tell, or, The patriot of Switzerland",Guillaume Tell. English,"The patriot of Switzerland|||Hofer, the Tyrolese","Florian, 1755-1794","Budden, Maria Elizabeth, 1780?-1832 ()",London,John Harris,1833,,,,New ed.,monographic,,eng|||fre,text,print,"205, 5, p. : ill. ; 15 cm.",,,"History|||Juvenile fictionTell, Wilhelm|||Hofer, Andreas 1767-1810",1032-1499|||1789-1810|||Uprising of 1809,,juvenile,,,12399837,
2783,4375048,Willie and Jessie,,,"Miller, M. E. (Mary Esther), 1826-1896",American Tract Society (),New York,"American Tract Society, 150 Nassau Street",c1873,1873,,,,monographic,,eng,text,print,64 p. : ill. ; 12 cm.,Juvenile literature,,Cousins|||Children|||Conduct of life,,,juvenile,,,ocm32180667,
2784,6487216,Willie and Mary's first day at school,,,,Religious Tract Society (Great Britain) (),London],"Religious Tract Society, 56, Paternoster Row, 65, St. Paul's Churchyard, and 164, Piccadilly",[between 1851 and 1893],1851/1893,,,,monographic,,eng,text,print,"[6] leaves, [6] leaves of plates : col. ill. ; 27 cm.",Juvenile poetry,,School children|||Schools,,,juvenile,,,ocm33001659,
2785,7911981,"Willis the pilot, a sequel to The Swiss family Robinson; or: Adventures of an emigrant family wrecked on an unknown coast of the Pacific Ocean. Interspersed with tales, incidents of travel, and illustrations of natural history",,,,"Wyss, Johann David, 1743-1818 ()",Boston,Lea and Shepard,1882,,,,,monographic,,eng,text,print,"xi, [13]-350 p. front., plates. 18 cm.",Fiction,,,,,,,,ocm37430631,
2786,4414202,Wilson's kindling-dépôt: a story for boys,,,"Parker, Caroline E. R.",,New York,American Tract Society,[c1873],1873,,,,monographic,,eng,text,print,"144 p. front., pl. 16 cm.",,,,,,juvenile,,12037463,ocm17968776,
2787,8061173,"wind-spirit and the rain-goddess, The",Windgeist und die Regengöttin. English,,"Schlimpert, M.","Trauermantel, pseud (translator.)|||Séguin, Gerard, 1805- ()",Boston,"Crosby, Nichols & Co.",1856,,,,,monographic,,eng|||ger,text,print|||unmediated|||volume,"137 pages frontispiece, illustrations",text,,,,,,,,ocm05749260,
2788,7095925,Wings and stings: a tale for the young,,"Wings and stings, or, Lessons from insect life","A. L. O. E., 1821-1893",,London|||New York,T. Nelson and Sons,1872,,,,,monographic,,eng,text,print,"vii, [9]-159 p. front., illus. 16 cm.",Juvenile literature,,Bees,,,juvenile,,,ocm16161685,
2789,8153079,Wings and webs,,,"Guild, C. S. (Caroline Snowden), 1827-1898",,Boston,Taggard and Thompson,1864,,,,,monographic,,eng,text,print|||unmediated|||volume,189 pages including frontispiece : illustrations ; 18 cm.,Juvenile literature|||Juvenile works|||text,,Insects,,,juvenile,,4030025,ocm09618237,
2790,1087722,"Winter evenings, or, Tales of travellers",,Tales of travellers,"Hack, Maria, 1777-1844",,London,"Darton, Harvey, and Darton",1819-1820,1819/1820,,,,monographic,,eng,text,print,4 v. : ill. ; 15 cm.,,,,,,,,,9232629,
2791,1907275,Winter snow,,,"Nesbit, E. (Edith), 1858-1924","Smith, H. Bellingham. ()",New York,E.P. Dutton,[18--?],18||/1899,,,,monographic,,eng,text,,1 v. (unpaged) : ill. ; 18 cm.,government publication,,,,,,,,,
2792,6343184,"Wisdom in miniature, or, The young gentleman and lady's magazine: being a collection of sentences, divine & moral",,"Young gentleman and lady's magazine|||Wisdom in miniature, or, The young gentleman and lady's magazine, being a collection of sentences, divine and moral",,"Adams, John, 1765?-1815 (printer.)",Philadelphia,Printed by John Adams,1805,,,,,monographic,,eng,text,print,"1 p. leaves, [5]-30 p. : front., ill. ; 11 cm.",Chapbooks-1805|||Juvenile literature|||Juvenile literature-1805,,"Ownership|||Children|||Conduct of life|||Chapbooks.Stone, Wilbur Macey",,United States Pennsylvania Philadelphia,juvenile,,,ocm54227557,
2793,8992224,Wise and otherwise,,,"Pansy, 1841-1930",D. Lothrop & Company (publisher.),Boston :,"D. Lothrop Company,",1893,1893,,1873,,monographic,,eng,text,print|||unmediated|||volume,388 pages 3 unnumbered leaves of plates : illustrations ; 19 cm.,Fiction|||Juvenile fiction|||Juvenile works|||Publishers' advertisements-1895|||novel|||text,,Christian life|||Clergy|||Husband and wife|||Parent and child|||Boardinghouses|||Courtship|||Prayer,,United States Massachusetts Boston,juvenile,,,on1004375393,
2794,7888354,"wishing-cap, The",,,,"Sherwood, Mary Martha, 1775-1851 (author.)|||F. Houlston and Son (publisher.)",London ;,"Printed for Houlston and Son, 65 Paternoster-Row,",1833,1833,,,Eleventh edition.,monographic,,eng,text,print|||unmediated|||volume,29 pages : illustrations ; 11 cm,Fiction|||Juvenile fiction|||Juvenile works|||Specimens|||text,,Orphans|||Children|||Religious life|||Death|||Christian life|||Conversion|||Chapbooks,,,,,,ocn950972250,
2795,7182071,Witch Winnie: the story of a king's daughter,,,"Champney, Elizabeth W. (Elizabeth Williams), 1850-1922",,New York,"Dodd, Mead",c1891,1891,,,,monographic,,eng,text,print,263 p. : ill. ; 16 cm.,,,,,,,,,ocm36496200|||36496200,
2796,9047299,"With Clive in India, or, The beginnings of an empire",,With Clive in India|||Beginnings of an empire,"Henty, G. A. (George Alfred), 1832-1902",,London|||Glasgow|||Dublin|||Bombay,Blackie & Son Limited,[1896?],1896,,,,monographic,,eng,text,print|||unmediated|||volume,"378, 16 pages, [6] leaves of plates : illustrations, maps ; 19 cm",Fiction|||History|||Juvenile fiction|||Juvenile works|||text,"Sent to India to make his fortune as a merchant, an English youth returns home after a ten-year adventure in which he makes a fortune and receives military honors while assisting the triumph of British influence in the Indian Empire.","Adventure stories|||Voyages and travels|||Pirates|||Merchants|||Diligence|||Success|||War stories|||Death|||National characteristics, East Indian|||War|||HistoryBaron Clive, Robert Clive 1725-1774|||British Occupation of India (1765-1947)","1765-1947|||British occupation, 1765-1947",,juvenile,,,ocm11736762,
2797,9047297,"With Clive in India, or, The beginnings of an empire",,With Clive in India|||Beginnings of an empire,"Henty, G. A. (George Alfred), 1832-1902",Hurst & Company (publisher.),New York,Hurst & Co.,[189-?],189u,,,,monographic,,eng,text,print|||unmediated|||volume,"vi, 336 pages. [10] leaves of plates : illustrations ; 19 cm",Fiction|||History|||Juvenile fiction|||Juvenile works|||text,,"Adventure stories|||Voyages and travels|||Pirates|||Merchants|||Diligence|||Success|||War stories|||Death|||National characteristics, East Indian|||War|||HistoryBaron Clive, Robert Clive 1725-1774|||British Occupation of India (1765-1947)","1765-1947|||British occupation, 1765-1947",,,,26024703,ocm04949014,
2798,9047300,With Cochrane the dauntless: a tale of the exploits of Lord Cochrane in South American waters,,,"Henty, G. A. (George Alfred), 1832-1902","Margetson, W. H. (William Henry), 1861-1940 (ill)",New York,Charles Scribner's Sons|||Charles Scribner's Sons,1896,,,,,monographic,,eng,text,print|||unmediated|||volume,"388, 32 pages, [12] leaves of plates : illustrations ; 19 cm",Biographical fiction-1896|||Fiction|||History|||Juvenile fiction|||Juvenile works|||Publishers' catalogues-1896|||biography|||novel|||text,,"Ship captains|||Sailors|||Revolutions|||Seafaring life|||Prizes (Property captured at sea)|||Prisoners|||Youth and death|||HistoryEarl of Dundonald, Thomas Cochrane 1775-1860",,United States New York New York,juvenile,,12034153,ocm00864278,
2799,9047304,With Frederick the Great: a story of the Seven Years' War,,,"Henty, G. A. (George Alfred), 1832-1902","Paget, Walter, 1863-1935 (illustrator.)",New York,C. Scribner's Sons,1897,,,,,monographic,,eng,text,print|||unmediated|||volume,"vi, 374, 32 pages, [12] leaves of plates : illustrations, map ; 19 cm.",Biographical fiction-1898|||Fiction|||History|||Juvenile fiction|||Juvenile works|||Publishers' catalogues-1898|||text,,"Seven Years' War, 1756-1763|||Youth|||Conduct of life|||Adventure stories|||Soldiers|||War stories|||Youth and death|||Courtship|||War|||HistoryII, King of Prussia Frederick 1712-1786|||Seven Years' War (1756-1763)","1740-1786|||Frederick II, 1740-1786",,juvenile,,,ocm04654451,
2800,8862429,With Lafayette at Yorktown: the story of how two boys joined the Continental Army,,,"Otis, James, 1848-1912","Davis, J. Watson. (ill)",New York,"A.L. Burt|||Burt, A. L. (Albert Levi), 1843-1913",©1895,1895,,,,monographic,,eng,text,print|||unmediated|||volume,"303, 27, [5] pages, [6] leaves of plates : illustrations ; 20 cm",Fiction|||History|||Juvenile fiction|||Juvenile works|||Publishers' catalogues-1895|||biography|||novel|||text,"During the American Revolution, two boys enlist in the Continental Army and serves as spies for the Marquis de Lafayette.","Youth|||Conduct of life|||Generals|||Spy stories|||Soldiers|||Adventure stories|||Voyages and travels|||Armed Forces|||Officers|||Spies|||Historymarquis de Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier 1757-1834|||United States. Continental Army|||United States. Continental Army.|||American Revolution (1775-1783)","1775-1783|||Revolution, 1775-1783",,juvenile,,12034822,ocn230935845,
2801,5818427,"wolf and the young goat: and other fables : illustrated by stories from real life, The",,,"Cupples, George, Mrs, 1839-1898",,London,T. Nelson and Sons,1875,,,,,monographic,,eng,text,print,31 p. : ill. ; 16 cm.,Juvenile fiction,,Children|||Conduct of life|||Animals,,,juvenile,,,ocn560604838|||560604838,
2802,1030410,"Wolfert's roost and other papers, now first collected",,,"Irving, Washington, 1783-1859",,New York,G. P. Putnam & co.,1855,,,,,monographic,,eng,text,print,"383, 12⁾ p. : ill. ; 20 cm.",,,Advertising specialties|||Specimens|||Publishers' catalogs,,,,,,6841063,
2803,7725252,Won by the sword: a story of the thirty years' war,,Won by the sword,"Henty, G. A. (George Alfred), 1832-1902","Sheldon, Charles M., 1857-1946 (ill)|||Charles Scribner's Sons (cph)|||John Wilson and Son (prt)|||University Press (Cambridge, Mass.) (prt)",New York,Charles Scribner's Sons|||Charles Scribner's Sons,1899,,,,,monographic,,eng,text,print,"vi, 384, 32 p., [12] leaves of plates : ill., map, plans ; 19 cm.",Fiction|||History|||Juvenile fiction|||Juvenile literature-1899|||Juvenile works|||Publishers' catalogues-1899|||novel,,"Thirty Years' War, 1618-1648|||Soldiers|||Swords|||Courage|||Leadership|||War|||Diligence|||War stories|||HistoryThirty Years' War (1618-1648)","1516 - 1714|||Stuarts, 1603-1714|||1618-1648|||House of Austria, 1516-1700|||Louis XIII, 1610-1643",United States New York New York|||United States Massachusetts Cambridge,juvenile,,99004218,ocm03485621,
2804,3958097,"wonder book for boys and girls: comprising stories of classical fables, A",Wonder book,Tanglewood Tales,"Hawthorne, Nathaniel, 1804-1864","Hawthorne, Nathaniel, 1804-1864 ()",New York,A.L. Burt,[185-?],1850/1859,,,,monographic,,eng,text,print,"iv, 290, 56 p., [8] leaves of plate : ill. (some col.) ; 23 cm.",Juvenile literature,A collection of Greek myths retold as fairy tales.,"Mythology, Classical",,,juvenile,,,ocm15066724,
2805,1004675,"wonder book for girls & boys, A",Wonder book for girls and boys,,"Hawthorne, Nathaniel, 1804-1864","Crane, Walter, 1845-1915 ()|||Rogers, Bruce, 1870-1957 (former owner.)",Boston,"Houghton, Mifflin","1893, ©1892",1893,,1892,,monographic,,eng,text,print|||unmediated|||volume,"x, 210 pages, [19] leaves of plates : color illustrations ; 24 cm",Juvenile literature|||Juvenile works|||text,,"Mythology, Greek|||Mythology, Classical",,,juvenile,,75300414,ocm03120416,http://hdl.loc.gov/loc.rbc/holmes.00414|||http://hdl.loc.gov/loc.rbc/holmes.00414.1
2806,1080241,"wonder-book for girls and boys, A",,,"Hawthorne, Nathaniel, 1804-1864",,Boston,"Houghton, Mifflin and Company","1881, c1879 (",1881/1879,,,,monographic,,eng,text,print,224 p. ; 16 cm.,,,"Mythology, Classical|||Juvenile literature",,,juvenile,,,20940226,
2807,1090962,"wonder-book for girls and boys, A",,,"Hawthorne, Nathaniel, 1804-1864","Billings, Hammatt, 1818-1874 (illustrator.)",Boston,Ticknor and Fields,"1858, ©1851",1858,,1851,,monographic,,eng,text,print|||unmediated|||volume,"vi, 256 pages, 7 unnumbered leaves of plates : illustrations ; 18 cm",Juvenile literature|||Juvenile works|||text,Hawthorne renders into children's reading the classical myths with engravings in the golden age of classical style.,"Mythology, Greek|||Mythology, Classical",,,juvenile,,,ocm24165434,
2808,8590969,"wonder book for girls and boys, A",,,"Hawthorne, Nathaniel, 1804-1864","Church, Frederick S. (Frederick Stuart), 1842-1924 (illustrator.)|||Houghton, Mifflin and Company (publisher.)|||Riverside Press (Cambridge, Mass.) (publisher.)|||H.O. Houghton & Company (printer.)",Boston ;|||Cambridge :,"Houghton, Mifflin and Company ;|||H.O. Houghton & Co.",1888,,1888,1884,Fifth edition.,monographic,,eng,text,print|||unmediated|||volume,"viii, 150 pages : illustrations ; 27 cm",Juvenile literature|||Juvenile works|||text,,"Mythology, Classical|||Mythology, Greek",,,,,,ocm08615393,
2809,1333542,"wonderful city of Tokio: or, Further adventures of the Jewett family and their friend Oto Nambo, The",,,"Greey, Edward, 1835-1888",,Boston,Lee and Shepard,1883,,,,,monographic,,eng,text,print,"xiii, 301 p. incl. front. illus. 23 cm.",,,Description and travel,,,,,4029256,4296425,
2810,8171077,"wonderful hare hunt, The",,Comical story books,,,London,David Bogue,1854,,,,,monographic,,eng,text,print,p. [40]-60 p. : ill. ; 21 cm.,,,Children's literature,,,juvenile,,,ocn457224559,
2811,6852220,"wonderful life and adventures of Robinson Crusoe: ornamented with cuts, The",Robinson Crusoe,History of Robinson Crusoe,"Defoe, Daniel, 1661?-1731",Heaton & Williams (printer.),Providence,Printed by Heaton & Williams,,1804,,,,monographic,,eng,text,print,32 p. : ill. ; 11 cm.,Children's stories|||Juvenile fiction,,Castaways|||Shipwrecks|||Shipwreck survival,,,juvenile,,,ocm54308527|||54308527,
