id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
7941437,"Timothy's quest: A story for anybody, young or old who cares to read it",,,"Wiggin, Kate Douglas Smith, 1856-1923",,New York,Grosset & Dunlap,[1894],1894,,,,monographic,English,text,print|||unmediated|||volume,259 pages ; 21 cm,Fiction|||text,,Runaway children|||Orphans,,,,,,ocm01827482,
7703187,Ting-a-ling,,,"Stockton, Frank R., 1834-1902","Bensell, Edmund Birckhead, 1842- (ill)|||H.O. Houghton & Company (printer)",New York|||Cambridge,"Hurd and Houghton|||Riverside Press|||Hurd & Houghton|||Riverside Press (Cambridge, Mass.)",1870,,,,,monographic,English,text,print,"[4], 187, [1] p. : ill. ; 21 cm",Juvenile fiction,,Giants|||Dwarfs (Folklore)|||Fairies|||Magic|||Castles|||Slaves|||Royal houses,,New York,juvenile,,45040833,ocm01337074|||1337074,
7389191,'Tis all for the best: an interesting narrative of Mrs. Simpson,,,"More, Hannah, 1745-1833","Allen, Phinehas, 1776-1860 (printer)",Pittsfield [Mass.],Printed by P. Allen. April,1810,,,,,monographic,English,text,print,24 p. ; 21 cm.,Hymns|||Juvenile literature|||Juvenile literature-1810|||Poems-1810|||Specimens,,Christian life|||Contentment|||Religious aspects|||Christianity|||Poverty|||Resignation|||Chapbooks|||Widows|||Almshouses|||Providence and government of God|||Forgiveness|||Gratitude|||Women as authors,,"United States, Massachusetts, Pittsfield",juvenile,,,ocn664232830,
1033381,"To all child-readers of ""Alice's adventures in Wonderland""",,,"Carroll, Lewis, 1832-1898",,Oxford,s.n.,1871⁾,1871,,,,monographic,English,text,print,"1 folded sheet (3, 1⁾ p.) ; 12 cm.",,,,,,,,,01985784,
8859112,"Toby Tyler, or, Ten weeks with a circus",,Ten weeks with a circus,"Otis, James, 1848-1912","Rogers, W. A. (William Allen), 1854-1931 (illustrator)|||Harper & Brothers",New York,Harper & Brothers,"1899, ©1881",1899,,1881,,monographic,English,text,print|||unmediated|||volume,265 pages : illustrations ; 17 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,The story of a little boy who really does run away to join the merriment and miseries of circus life.,Circus|||Orphans|||Runaway children|||Human-animal relationships|||Friendship|||Pet loss|||Monkeys|||Uncles,,,juvenile,,,ocn905421797,
9736518,"toilet, The",,,"Grimaldi, Stacey, 1790-1863","Grimaldi, William, 1751-1830 (illustrator)|||Sams, William (bookseller)","London (no. 1, St. James's Street)","Published by the author, and sold by W. Sams, Bookseller to H.R.H. the Duke of York",1821,,,,2nd ed.,monographic,English,text,print|||unmediated|||volume,"[34] pages, 9 unnumbered leaves of plates : color illustrations (engravings) ; 14 cm",Juvenile literature|||Juvenile works|||Lift-the-flap books|||Specimens|||Toy and movable books|||still image|||text,,"Beauty, Personal|||Young women|||Conduct of life|||Emblem books, English|||Toy and movable books",,,juvenile,,,ocn317253083|||317253083,
7893643,"token for children: complete in two parts, A",,,"Janeway, James, 1636?-1674",,New Haven,"Published by A.H. Maltby & Co., Chapel-Street|||A.H. Maltby and Co",1822,,,,,monographic,English,text,print,"xvi, [1], 18-150, [6] p. ; 13 cm",biography,,Children|||Conversion to Christianity|||Religious life,,Connecticut,juvenile,,2007577869,ocm31620974,
1032513,Told in the twilight,,,"Weatherly, F. E. (Frederic Edward), 1848-1929","Edwards, M. Ellen (Mary Ellen) (illus)|||Staples, John C. (illus)",New York,E.P. Dutton & Co.,1883?⁾,1883,,,,monographic,English,text,print,64 p. : ill. (some col.) ; 23 cm.,,,"Children's poetry, American",,,juvenile,,,09129271,
8153087,Tom Brown's school days,,,"Hughes, Thomas, 1822-1896",,Philadelphia,H. Altemus,1895,,,,,monographic,English,text,print|||unmediated|||volume,352 pages illustrations 15 cm,text,,,,,,,,ocm12174791,
8116866,Tom Brown's school days,,Tom Brown at Oxford,"Hughes, Thomas, 1822-1896","Hughes, Thomas, 1822-1896",New York,"Harper & Brookers, Publishers",1873,,,,,monographic,English,text,print,"135, 251 p. : ill. ; 25 cm",Juvenile fiction,,Boarding schools|||Bullying,,England,,,,ocn883967268,
7113920,Tom Brown's school days,,School days,"Hughes, Thomas, 1822-1896",,Chicago|||New York,"Belford, Clarke & Co.",1884,,,,,monographic,English,text,print,"3 p. ℓ., [5]-418 p. : ill., plates ; 20 cm.",Juvenile fiction,,Schools,,,,,,ocm24771767,
8116885,Tom Brown's school days,,,"Hughes, Thomas, 1822-1896",,New York,"Lovell, Coryell & Co.",[18--?],1800/1983,,,6th ed.,monographic,English,text,print|||unmediated|||volume,"xx, 388 pages ; 20 cm",Juvenile fiction|||text,,Boarding schools|||Bullying,,England,,,,ocm09739429,
8143862,Tom Sawyer abroad,,,"Twain, Mark, 1835-1910","Beard, Daniel Carter, 1850-1941 (ill)|||Spottiswoode & Co (prt)|||Roy J. Friedman Mark Twain Collection (Library of Congress)",London,Chatto & Windus|||Chatto & Windus (Firm),1894,,,,,monographic,English,text,print|||unmediated|||volume,"viii, 208, 32 pages : illustrations ; 20 cm",Adventure fiction-1894|||Fantasy literature-1894|||Fiction|||Juvenile fiction|||Juvenile works|||Publishers' catalogues-1894|||novel|||text,"Tom, always looking for trouble, finds it when he sets out to become Hannibal's First Traveler. Tom, Huck, and Jim find themselves kidnapped by a mad inventor, sailing cross the Atlantic and into Arabian adventure on a hot-air balloon.","Wit and humor, Juvenile|||Children|||Conduct of life|||Jim (Fictitious character : Twain)|||Balloon ascensions|||Voyages and travels|||African Americans|||Friendship|||Adventure stories|||Inventors|||Kidnapping|||Desert animals|||Weddings|||Sawyer, Tom (Fictitious character)|||(Fictitious character) Sawyer, Tom|||(Fictitious character) Finn, Huckleberry",,"England, London|||Egypt",juvenile,,37010727,ocm01051730,
8202768,Tom Thatcher's fortune,,,"Alger, Horatio, Jr, 1832-1899",,New York :,"A.L. Burt, publisher,|||A.L. Burt Company",[1888],1888,,,,monographic,English,text,print|||unmediated|||volume,"277, 27 pages, 5 unnumbered pages : illustrations ; 19 cm",Fiction|||History|||Juvenile fiction|||Juvenile literature-1888|||Juvenile works|||text,"Ten years after his father went to the California gold mines and was allegedly murdered, young Tom goes to California to track his father and discovers some unexpected information.",Youth|||Conduct of life|||Gold mines and mining|||Fathers and sons|||Criminals|||Diligence|||Success|||Physicians|||Sick|||History,,California,juvenile,,24022205,ocn137328186,
8202790,"Tom, the bootblack, or, A western boy's success",,,"Alger, Horatio, Jr, 1832-1899",,New York,Hurst,[18--],18uu,,,,monographic,English,text,print|||unmediated|||volume,280 pages ; 19 cm.,text,,,,,juvenile,,,ocm08720436,
7547322,"Tom, the piper's son",,,,,London],"March, 12, Webber Street",[between 1849 and 1868],1849/1868,,,,monographic,English,text,print,[8] p. : col. ill. ; 13 cm.,Chapbooks|||Juvenile poetry|||Nursery rhymes|||Specimens,,Theft|||Musicians|||Boys|||Conduct of life|||Chapbooks,,,juvenile,,,ocm33246556,
6525111,"Tom Thumb wedding and The brownies flirtation: two unusual entertainments for children, The",,Brownies flirtation,,"Jenkins, Lucy.",Boston,Walter H. Baker Co.,[1898],1898,,,,monographic,English,text,print,18 p. illus.,,,,,,,,,ocm01399631,
4001508,"Tom Thumb's folio: or, A new penny play-thing, for little giants: to which is prefixed, an abstract of the life of Mr. Thumb, and an historical account of the wonderful deeds he performed",Tom Thumb,,,,York,Printed by J. Kendrew,[1825?],1825,,,,monographic,English,text,print,31 p. illus. 10 cm.,Chapbooks|||Fairy tales,,Chapbooks,,,juvenile,,27000837,ocm06971515,
4001668,"Tom Thumb's folio, or, A new penny play-thing for little giants: to which is prefixed an abstract of the life of Mr. Thumb, and an historical account of the wonderful deeds he performed",Tom Thumb. English,New penny play-thing for little giants,,,York,"Printed by J. Kendrew, Colliergtae [sic]",[182-?],1820/1829,,,,monographic,English,text,print,31 p. : ill. ; 94 mm.,Chapbooks|||Fairy tales|||Juvenile literature,,Conduct of life|||Chapbooks,,,juvenile,,,ocm32485846,
1077010,"Tom Thumb's play-book to teach children their letters as soon as they can speak, or, Easy lessons for little children and beginners: being a new and pleasant method to allure little ones into the first principles of learning",,Play-book to teach children their letters as soon as they can speak|||Easy lessons for little children and beginners,"Thumb, Tom.","Bewick, Thomas, 1753-1828",Newcastle,Printed f. T. Bell ... by G. Angus,1824,,,,,monographic,English,text,print,48 p. : ill. ; 10 cm.,,,"Readers (Primary)|||Catechisms, English",1800-1870,,juvenile,,,14937158,
7547324,Tom Tucker,,,,,London,"Printed and sold by J.T. Wood, 278, Strand",[between 1858 and 1874?],1858/1874,,,,monographic,English,text,print,8 p. : ill. (woodcuts) ; 12 cm.,Chapbooks|||Nursery rhymes|||Specimens,,Boys|||Conduct of life|||Chapbooks,,,juvenile,,,ocm33213586,
6343205,Tommy Tatters [i.e. Tatter?],,Tommy Tatter,,McLoughlin Bros,New-York,McLoughlin Bro's,[188-?],188u,,,,monographic,English,text,print,[8] p. : 4 col. ill. ; 14 cm.,Juvenile literature,,Boys|||Generosity|||Nursery rhymes|||Children's poetry,,,juvenile,,,ocm30730189,
7894165,Tommy Tucker,,Little Tommy Tucker|||Tom Tucker,,,London :,"R. March, 18, St. James' Walk,",[1877 or 1888],1877/1888,,,,monographic,English,text,print|||unmediated|||volume,8 unnumbered pages : illustrations (wood engravings) ; 13 cm,Juvenile poetry|||Juvenile works|||Poetry|||Specimens|||text,,"Nursery rhymes, English|||Boys|||Conduct of life|||Chapbooks, English|||Chapbooks",,,juvenile,,,ocm74213538,
1082298,Tongue cut sparrow,,,,,London|||Sydney|||Tokyo,Griffith Farran & Co.|||Kobunsha,Meiji 18 [1885],1885,,,,monographic,Japanese|||English,text,print|||unmediated|||volume,22 unnumbered pages : color illustrations ; 16 cm.,text,,Fairy tales|||Folklore,,Japan,juvenile,,,ocm15245000,
1082313,"tongue cut sparrow, The|||tongue cut sparrow",Shitakiri suzume. English,Shitakiri suzume|||舌切雀,,"Thompson, David, 1835-1915 (translator)","Tokyo, Japan :","Published by T. Hasegawa,|||Hasegawa, Takejiro, 1853-1938",Meiji 18 [1885],1885,,,,monographic,English,text,print|||unmediated|||volume,20 unnumbered pages : color illustrations ; 16 cm.,text,,Fairy tales|||Folklore,,Japan,juvenile,,,ocn952179041,
7942827,Tony Drum: a cockney boy,,,"Pugh, Edwin, 1874-1930",Mershon Company Press (prt),New York,Henry Holt and Co.|||Henry Holt and Company,1898,,,,,monographic,English,text,print|||unmediated|||volume,"vii, 225, [6] pages, [10] leaves of plates : color illustrations ; 20 cm",Juvenile fiction|||novel|||text,,Christian life|||Brothers and sisters|||Poverty|||Parent and child|||City and town life|||Sick children|||Friendship|||Youth|||Death,,"United States, New York, New York|||United States, New Jersey, Rahway",juvenile,,,ocm04512165,
8202924,"Tony the hero, or, A brave boy's adventures with a tramp",,Brave boy's adventures with a tramp,"Alger, Horatio, Jr, 1832-1899",,New York :,"A.L. Burt, publisher,|||A.L. Burt Company",[1890],1890,,1890,,monographic,English,text,print|||unmediated|||volume,"288, 2 pages : illustrations ; 19 cm",Fiction|||Juvenile fiction|||Juvenile literature-1890|||Juvenile works|||text,,Conduct of life|||Tramps,,,juvenile,,56051594,ocm02117212,http://archive.org/details/tonyheroorbraveb00alge
483912,Tony the sleepless: an original tale,,,"Chatelain, Clara de, 1807-1876",,Boston,"Crosby, Nichols and Company",[1852?],1852,,,,monographic,English,text,print,72 p. : ill. ; 22 cm.,,,Children's literature,,,juvenile,,43039051,16817215,
1030299,Topsy,,,,McLoughlin Bros,New York,"McLoughlin Bros., publishers",[189-?],189u,,,,monographic,English,text,print,[8] p. : ill. ; 23 cm,Juvenile poetry,,Picture books for children|||Children's poetry|||African American children,,,juvenile,,,ocm17488597,
5810893,Torpeanuts the tomboy: a story for children,,,"Wesselhoeft, Lily F., 1840-1919","University Press (Cambridge, Mass.) (prt)|||John Wilson and Son (prt)",Boston,"Roberts Brothers|||Roberts Brothers (Boston, Mass.)",1897,,,,,monographic,English,text,print,"296, [8] p., [10] leaves of plates : ill. ; 18 cm.",Juvenile fiction|||Juvenile literature-1897|||Photographs-1897|||Publishers'  catalogues-1897|||novel,,Country life|||Children's stories|||Children|||Behavior|||Orphans|||Cousins|||Adventure stories|||Girls|||Boys|||Dogs|||Domestic animals|||Human-animal relationships|||Attitude change|||Conduct of life,,"United States, Massachusetts, Boston|||United States, Massachusetts, Cambridge",juvenile,,,ocm00362987,
7108482,"tour of the world in eighty days, The",,,"Verne, Jules, 1828-1905",,Boston,J.R. Osgood and Co.,1873,,,,,monographic,English,text,print,"vii, [9]-291 p. front. 15 cm.",Fiction,,Voyages around the world,,,,,01009853,ocm02779480,
643765,"tour round my library: and some other papers, A",,,"Comegys, Benjamin Bartis, 1819-1901",,Philadelphia,G. H. Rigby,1894,,,,,monographic,English,text,print,"x, 277 p. front., plates. 22 cm.",,,Books and reading,,,,,40016480,05732674,
1077016,"Tour through England: described in a series of letters from a young gentleman to his sister : with a new map and several copper-plates, A",,,,,London,William Darton,1821,,,,4th ed. /,monographic,English,text,print,"iv, 212 p., 9⁾ leaves of plates : ill., map ; 15 cm.",,,Description and travel|||Juvenile literature,,England,juvenile,,,12883313,
8114570,Toutou and pussy,,,"Mathews, Joanna H. (Joanna Hooe), 1849-1901","Felter, John D.|||John Wilson and Son (prt)",New York,R. Carter and Brothers|||Robert Carter & Brothers,1872,,,,,monographic,English,text,print|||unmediated|||volume,"243, 12 pages, [3] leaves of plates : illustrations ; 18 cm.",Juvenile fiction|||novel|||text,,Girls|||Cats|||Dogs|||Obedience|||Birthday parties|||Children|||Conduct of life,,"United States, New York, New York|||United States, Massachusetts, Cambridge",juvenile,,12036725,ocm41981593,
1026237,"Toy land: Trot's journey, and other poems and stories",,Trot's journey,,"Greenaway, Kate, 1846-1901 (ill)",New York,"R. Worthington, 770 Broadway",1882⁾,1882,,,,monographic,English,text,print,88 p. : ill. ; 26 cm.,,,Children's stories|||Children's poetry,,,juvenile,,,14224934,
1080477,"tradesman's daughters, or, knowledge applied, The",,Knowledge applied,"Cameron, (Lucy Lyttelton), Mrs, 1781-1858",,Derby,Printed and published by Henry Mozley and Sons,1836,,,,,monographic,English,text,print,"[1] leaf, 140 p. : ill., front. ; 15 cm.",Fiction|||Juvenile fiction|||Juvenile works,,Conduct of life|||Work and family,,,juvenile,,,ocm23961688,
4001503,"tragi-comic history of the burial of Cock Robin: with the lamentation of Jenny Wren, the sparrow's apprehension, and the cuckoo's punishment; being a sequel to the courtship, marriage, and pic-nic dinner of Robin Red-breast and Jenny Wren, The",Cock Robin,Burial of Cock Robin,,,Philadelphia,Benjamin Warner,1821,,,,,monographic,English,text,print,"16 p., [8] leaves of plates: ill. ; 12 cm.",Juvenile poetry|||Nursery rhymes|||Printed waste (Binding),,Birds|||Chapbooks,,,juvenile,,,ocm01405052,
8285009,"trail of the sandhill stag: and 60 drawings, The",,,"Seton, Ernest Thompson, 1860-1946",Juvenile Collection (Library of Congress),New York,Charles Scribner's Sons,1899,,,,,monographic,English,text,print|||unmediated|||volume,"93 pages, [8] leaves of plates : illustrations ; 21 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,,Deer,,,juvenile,,99005345,ocm04894215,
8202723,"train boy, The",,,"Alger, Horatio, Jr, 1832-1899",,New York,"A.L. Burt|||Burt, A. L. (Albert Levi), 1843-1913",©1883,1883,,,,monographic,English,text,print|||unmediated|||volume,"298, 14 pages, [6] leaves of plates : illustrations, portraits ; 19 cm",Fiction|||Juvenile fiction|||Juvenile works|||Publishers' catalogues-1883|||novel|||text,"Sixteen-year-old Paul Palmer, who sells newspapers and magazines on the train to support his widowed mother and younger sister, achieves financial prosperity after spoiling the unsavory schemes of several swindlers.",Children|||Conduct of life|||Swindlers and swindling|||Railroad trains|||Success|||Street life|||Brothers and sisters|||Widows,,"United States, New York, New York",juvenile,,,ocm01326211,
7885040,"Traveller, or, An entertaining journey round the habitable globe: illustrated with plates consisting of views of the principal capital cities of the world, The",,,,,London,John Harris,[1821?],1821,,,4th ed with numerous emendations and additions.,monographic,English,text,print,"viii, 219 p., [14] leaves of plates : ill., maps ; 18 cm",Textbooks,,Geography|||Textbooks,1800 - 1870|||1800-1870,,,,,ocm08608082,
7108723,"traveller: or, wonders of nature. Vol. I, The",,Wonders of nature,,,New York,"John S. Taylor, Juvenile and Sunday School Bookseller",1839,,,,,monographic,English,text,print,"iv, [5]-194 p., [1] leaf of plates : front. ; 16 cm",Juvenile literature,,Nature in literature|||Nature stories|||Physical geography|||Earth sciences,,,,,,ocn172839034,
7894229,"traveller's story, or, The village bar-room, The",,Traveller's story|||Village bar-room,,"Howland, William (engraver)",New York :,"Kiggins & Kellogg, 88 John Street,|||Kiggins & Kellogg",[between 1848 and 1857],1848/1857,,,,monographic,English,text,print|||unmediated|||volume,16 pages : illustrations ; 12 cm.,Fiction|||Juvenile fiction|||Juvenile works|||Specimens|||text,,"Temperance|||Chapbooks|||Chapbooks, American",,"United States, New York, New York",juvenile,,,ocn953449075,
