,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor,collection_id
294,31735068204456,"Theatre program - Fun on the Bristol with E.D. Tannehill's Comedy Company and Miss St. George Hussey,",,,,,"September 21, 1885",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
295,31735068204464,"Vaudeville program - Prof. Tony White's London Punch and Judy; Prof. E.M. Worth lecture; Silver Spur!,",,,,,"September 27, 1886",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
296,31735068204472,"Theatre program - Waddy, the Fat Boy!; Idiot Witness!,",,,,,"December 4, 1875",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
297,31735068204480,"Program - Charlotte Cushman's Farewell,",,,,,"April 2, 1875",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
298,31735068204506,"Theatre program - Masks and Faces! or, Before and Behind the Curtain with Laura Keene,",,,,,"May 1, 1875",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
299,31735068204530,"Theatre Program - The Merchant of Venice; Othello; Hamlet; The Fool's Revenge; and Yorick's Love,",,,,,"January 7, 1888",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
300,31735068204555,"Vaudeville program - The Private Secretary; Zinematographie; etc,",,,,,"March 15, 1897",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
301,31735068204563,"Vaudeville program - Jane; Sager and Fanny Midgley; Pete Baker; Hadj Lessik,",,,,,"February 6, 1899",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
302,31735068204571,"Theatre program - Matlack Combination in A Celebrated Case!,",,,,,"March 30, 1885",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
303,31735068204589,"Theatre program - Pat's Wardrobe with Pat Rooney,",,,,,"February 20, 1888",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
304,31735068204597,"Program - Readings and Character Recitations!; and The Bruised Tragedian!,",,,,,"May 9, 1878",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
305,31735068204605,"Opera program - Grand Duchess by J.F. Zimmerman's Mexican Juvenile Opera Troupe,",,,,,"October 21, 1875",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
306,31735068204613,"Vaudeville program - Carncross & Dixey's Minstrels!; Stage Struck!; etc,",,,,,"April 16, 1875",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
307,31735068204621,"Theatre program - Jane Eyre with Miss Charlotte Thompson and Mr. W. E. Sheridan,",,,,,"December 1, 1875",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
308,31735068204746,"Theatre program - East Lynne,",,,,,"March 20, 1878",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
309,31735068204753,"Theatre program - Belles of the Kitchen; Cousin Joe with the Vokes Family,",,,,,"October 17, 1881",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
310,31735068204761,"Opera program - Corman Church Choir Co. in Patience or, Bunthrone's Bride,",,,,,"February 17, 1882",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
311,31735068204811,"Theatre program - Poulet and Poulette with Miss Emily Soldene, Mr. Knight Aston, and Miss Rose Stella,",,,,,"March 14, 1877",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
312,31735068204860,"Concert program - The Kate Thayer Grand Concert Co.,",,,,,"November 18, 1879",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
313,31735068204878,"Opera program - Strakosch & Hess Englsh Opera Co. in Mefistofele! and Carmen!,",,,,,"February 14, 1881",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
314,31735068204886,"Theatre program - Much Ado About Nothing with Hortense Rhéa,",,,,,"February 11, 1882",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
315,31735068204894,"Theatre program - Maud Muller with Miss Genevieve Rogers,",,,,,"October 10, 1876",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
316,31735068204902,"Theatre program - Macbeth! with Janauschek,",,,,,"December 16, 1876",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
317,31735068204985,"Burlesque program - Carncross' Minstrels; Henry Moses' Shadboat Pinafore!; etc,",,,,,"April 28, 1879",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
318,31735068205008,"Theatre program - Photos with Alice Harrison and Louis Harrison,",,,,,"February 20, 1882",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
319,31735068205040,"Theatre program - Richelieu! or The Conspiracy with Lawrence Barrett,",,,,,"March 5, 1877",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
320,31735068205057,"Theatre program - La Fille De Madame Angot with Miss Emily Soldene,",,,,,"March 17, 1877",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
321,31735068205107,"Concert program - Grand Testimonial Concert to Mr. J. T. Irwin,",,,,,"May 27, 1880",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
322,31735068205115,"Opera program - Wilbur Opera Company in The Mascot,",,,,,"November 21, 1881",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
323,31735068205123,"Vaudeville program - Carncross' Minstrels in Life Behind the Scenes or, the Black Lily's Debut; Cogill Brothers; Fred Dart; etc,",,,,,"May 14, 1882",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
324,31735068205131,"Theatre program - Two Can Play at That Game; and The Brook!,",,,,,"December 9, 1876",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
325,31735068205156,"Theatre program - Forbidden Fruit!,",,,,,"January 16, 1877",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
326,31735068205214,"Theatre program - Doyle Brothers with Edward Harrigan and Tony Hart,",,,1878-05,1878-05-01T00:00:00,May 1878,,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
327,31735068205222,"Theatre program - Arrah-Na-Pogue, or the Wicklaw Wedding with Agnes Robertson,",,,,,"September 27, 1880",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
328,31735068205230,"Theatre program - The Professor! with W.H. Gillette,",,,,,"January 30, 1882",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
329,31735068205248,"Opera program - Boston Ideal Opera Company in Bohemian Girl,",,,,,"January 28, 1883",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
330,31735068207665,"Opera program - Fay Templeton Opera Company in Girofle-Girofla,",,,,,"June 2, 1884",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
331,31735068207673,"Opera program - The Emma Abbott Grand Opera Company in Semiramide,",,,,,"April 17, 1885",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
332,31735068207681,"Opera program - The Boston Ideal Opera Company in Martha,",,,,,"May 19, 1885",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
333,31735068207699,"Opera program - New York Thalia Grand and Comic Company in Nanon, or the Hostess of the Golden Lamb,",,,,,"December 7, 1885",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
334,31735068207707,"Opera program - The Emma Abbott Grand Opera Company in Faust,",,,,,"March 26, 1886",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
