id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
,"Theatre Program - King Lear with Edwin Booth,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Advertising - Madison Square Theatre in Esmeralda,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Vaudeville program - Haverly's Genuine Colored Minstrels; Alex Hunter; the Canebrake Spectres; etc,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Emma Abbott Grand Opera Company in Rigoletto,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Boston Ideal Opera Company in The Musketeers,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - New York Thalia Grand and Comic Company in Postillon von Lonjumeau,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Camille with Helena Modjeska,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - La Grande Duchesse with Marie Aimee and the French Opera Bouffe Company,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre Program - Little Nell and the Marchioness! with Lotta Crabtree,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Jane Eyre with Maggie Mitchell,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Boston Ideal Opera Company in Fanchonette,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Boston Ideal Opera Company in Giralda,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Boston Ideal Opera Company in The Musketeers,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The McCaull Opera Comique Company in The Black Hussar,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Hugeunots!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - As You Like It with Margaret Mather,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Madison Square Theatre in May Blossom, the Fisherman's Daughter,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Emma Abbott Grand Opera Company in Il Trovatore,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Advertising - Alexander Salvini tour,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Bill Nye and A. P. Burbank,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Concert program - Grand Music Festival,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Ford English Opera Company in Martha with Zelda Seguin,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Pittsburgh Press Club Testimonial featuring Musette, or the Secret of Guilde Court with Lotta Crabtree; Sheehan and Coyne; Sea of Ice with Lottie Church; etc.,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Burlesque program - Pinafore in Pennsylvania Dutch,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Duke's Motto with Alexander Salvini and Violla Allen,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Advertising - Henry VIII with Charlotte Cushman; and Miscellaneous Selections,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Rip Van Winkle with Mr. Joseph Jefferson,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Wild Oats!; and Blackened Susan with Edwin Adams,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Heir at Law; and Toodles with J. S. Clarke,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Rip Van Winkle, or, The Sleep of Twenty Years with Joseph Jefferson,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - 'Twixt Axe and Crown with Clara Rousby,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Hunchback with Clara Morris,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - King John! with Agnes Booth and J. B. Booth,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Lady of Lyons with Katherine Randolph,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Julius Caesar with Lawrence Barrett,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - London Assurance! with Jane Coombs,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Clancarity! or, Wedded and Wooed with Edwin Adams,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Money! with Lawrence Barrett,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Col. Mulberry Sellers! with John T. Raymond,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Salsbury's Troubadours in Little Mother; and Patchwork!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - As You Like It! or, The Forest of Arden with Effie E. Ellsler,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Guy Mannering! with Emma Waller,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Augustin Daly's Fifth Avenue Theatre Company in Big Bonanza!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - La Jolie Parfumeuse! with Alice Oates,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Unequal Match! with Jane Coombs,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Dundreary Married and Settled! with E.A. Sothern,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Furbish's Fifth Avenue Combination in Two Orphans,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Richard III with Barry Sullivan,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Trial by Jury!; and Les Bavards with Alice Oates,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Macbeth with Barry Sullivan,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Twelve Temptations!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Hamlet with Barry Sullivan,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Mighty Dollar! with William J. Florence and Malvina Florence,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Burlesque program - Bryant's Minstrels in Soiree d'Ethiope! and Dark Deeds in Dixey!; Walters and Morton; etc.,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Richelieu! or, The Conspiracy with Barry Sullivan,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Victor of Rhe! or, Risen from the Dead with J. Newton Gotthold,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Avalanche! or, Under the Snow with Effie E. Ellsler,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Musette with Lotta Crabtree,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Galatea or, the Statue; and Leah, the Forsaken with Katherine Randolph,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Everybodie's Friend with John E. Owens and Minnette Thompson,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - No Thoroughfare! with Charles Fechter and Lizzie Price,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Our American Cousin! with E.A. Sothern,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Souvenir benefit program - Two Orphans with Kate Claxton,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Hornet's Nest! and Dundreary Married & Settled! with E.A. Sothern,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Conn In The Shaughraun with Dion Boucicault,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Monte Cristo with Charles Fechter and Lizzie Price,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Romeo and Juliet with Adelaide Neilson and Eben Plympton,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Victims!; and Solon Shingle! with John E. Owens,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Reopening of the Fulton Give 'Em Hell Harry,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Pittsburgh Opera Aida,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Concert program - Inaugural Concert at Heinz Hall by the Pittsburgh Symphony Orechestra,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Vaudeville program - Houdini Chinese Water Torture Cell performance,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Vaudeville program - The Grand Conservatory Female Serenaders!; The Great Classical Living Statue Troupe; Live Indian!; etc,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Much Ado About Nothing at the house of Mr. William Thaw,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Vaudeville program - Kernell & Thatchers Minstrels!; Rip Van Winkle or, The Sleep of Twenty Years with Billy DeVere; etc",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Boston Ideal Opera Company in Musketeers,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Vaudeville program - Houdini performance,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Conried English Opera Company in The Gypsy Baron with Laura Bellini,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Temple Theater Comic Opera Company in The Little Tycoon,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Vaudeville program - Miss Ettie Romaine; Squire for a Day; etc.,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre Program - Meg Merrilies with Francesca Janauschek,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Baba with Belle Howitt and William H. Fitzgerald,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Danites with McKee Rankin and Kitty Blanchard,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - H. M. S. Pinafore with Effie Ellsler,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Burlesque program - Colville Opera Burlesque Co. in Il Trovatore, or, The Mother, The Maiden, and The Musicianer,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Herrmann the Great performance,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Frou-Frou! with Helena Modjeska,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Princess Ida! or, Castle Adamant,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Burlesque program - Emerson's Megatherian Minstrels in Schoolcraft's Visit; Frank Naoni; Harry Robinson; etc.,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Ingomar with Mary Anderson and John W. Norton,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Zip or, Point Lynde Light with Lotta Crabtree,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Rip Van Winkle with Joseph Jefferson,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Burlesque program - Haverly's Mastodon Minstrels performing The Old Kentucky Home! and Her Majesty's Opera!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The White Slave!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Bandit King with James. H. Wallick,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Othello with Edwin Booth,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Fanchon with Maggie Mitchell and William Harris,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Little Em'ly with George Fawcett Rowe,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Sharps and Flats with Stuart Robson and William H. Crane,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Rivals with Joseph Jefferson,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Three Pair of Shoes with Marie Geistinger,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Boccaccio; or, The Prince of Palermo with Marie Geistinger,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Anselma with Madame Janish,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Danites with McKee Rankin and Kitty Blanchard,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Evangeline!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Sarah's Young Man! and Comedy of Errors with Stuart Robson and William H. Crane,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Vaudeville program - Ingomar; The Rough Diamond; J. A. Hoffman; and the Baer Brothers benefit performance for Harry Ellsler,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Emma Abbott Grand Opera Company in Olivette,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The Bat; or 14 Days with Marie Geistinger,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The C.D. Hess Acme English Opera Co. in The Mascotte!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The Merry Wives of Windsor with Stuart Robson and William H. Crane,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera Program - Mignon with C. L. Kellogg, Marie Roze, and A. L. Federico,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Huguenots with Clara Kellogg,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Burlesque program - Haverly's United Mastodon Minstrels in Pea-Tea Bar-None's; Sam Devere; Harry Kennedy; etc.,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - H.B. Mahn's English Comic Opera Company in Boccaccio,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - The World,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Mardi-Gras! with Marie Geistinger,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - The C.D. Hess Acme English Opera Co. in Fra Diavolo!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Comedy of Errors with Stuart Robson and William H. Crane,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Off the Record,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Advertising - Family Jars!; Too Attentive by Half!; Naval Engagements!; and Loan of a Lover!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Pink Dominos! with Chas. F. Coghlan and Agnes Booth,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Our American Cousin! with E.A. Sothern,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Seven Guitars,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Grand opening of the Benedum Center Purely Pittsburgh, Pilobolus Dance Theatre, Rosemary Clooney, Lionel Hampton, and George Benson with Nathan Davis and the Pittsburgh Jazz Orchestra,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Bohemian Girl! by the Gounod Club,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Opera program - Il Trovatore with Clara Louise Kellogg and the Kellogg Grand English Opera,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Advertising - Readings and Character Recitations!; and The Bruised Tragedian!,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Burlesque program - Rentz-Santley Novelty & Burlesque Company; Manchester & Jennings; the Etzeltine Sisters; and Miss Minnie Farrell,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,"Theatre program - Henry VIII with Miss Augusta Dargon,",,,,,,,,,,,,,,text,,,archival document,,,,,,,,,,,
,Craig's Wife,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Carl Swartz (as Walter Craig) and Dorothy Kaufman (as Mrs. Craig) are rehearsing a living room scene from Craig’s Wife, which was directed by Carl B. Cass. The play was presented by the Pitt Players and the University of Pittsburgh at the Young Men and Young Women’s Hebrew Association’s auditorium on February 16th, 1933. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960. Several of the Pitt Players performances were staged at the Young Men and Young Women’s Hebrew Association’s auditorium before the construction of what would become their home, the Stephen Foster Memorial.","Swartz, Carl.|||Kaufman, Dorothy.|||Cass, Carl B.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Kelly, George, 1915-1998. Craig's wife.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Theta Alpha Phi,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Group photograph of members of the University of Pittsburgh's Pennsylvania Beta Chapter of Theta Alpha Phi, the national honorary fraternity for theatre arts. The same photo was used in the 1936 edition of the University of Pittsburgh’s yearbook, The Owl. Front row: Joseph W. Madden, Carolyn A. Hall, Jack S. Robson, Louise McKirdy, Carl B. Cass. Back row: John Garrow, Alfred J. Berkowitz, John W. Britton, Charles W. Foreman, Howard A. Schweppe, Richard Lewis, Forrest Alter,","Theta Alpha Phi. Pennsylvania Beta Chapter (University of Pittsburgh).|||College theater|||Pennsylvania|||Pittsburgh.|||University of Pittsburgh. Pitt Players.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Pitt Players,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Group photograph of the Pitt Players during their 1935-1936 season. The same photo was used in the 1936 edition of the University of Pittsburgh’s yearbook, The Owl. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","College theater|||Pennsylvania|||Pittsburgh.|||University of Pittsburgh. Pitt Players.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Ceiling Zero,,,,,Oakland,,,,,,,,,still image,5x7 Gelatin Silver Print,,photograph,"Lorene Kessler (as Mary Lee) rehearsing a scene from Ceiling Zero, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial during the 1938-1939 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Kessler, Lorene.|||Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Wead, Frank W. (Frank Wilber), 1895-1947. Ceiling zero.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Three Men on a Horse,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene two, act one from Three Men on a Horse, which was directed by Buell Whitehall. The play takes place at a barroom in the basement of the Lavilere Hotel, in New York City. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players at the Stephen Foster Memorial November 2nd and 3rd during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Holm, John Cecil, 904-1981. Three Men on a Horse.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Counsellor-at-Law,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from Counsellor-at-Law, which was directed by Buell Whitehill . Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players at the Stephen Foster Memorial December 7th and 8th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Counsellor-at-Law.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Counsellor-at-Law,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from Counsellor-At-Law, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 7th and 8th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Counsellor-at-Law.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Buell Whitehill,,,,,Unknown,,,,,,,,,still image,7.5x11 Gelatin Silver Print,,photograph,Buell Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.,"Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Oakland (Pittsburgh, Pa.).",,Unknown,,,,,,,
,Philip Elliott and Buell Whitehill,,,,,Unknown,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Philip Elliott, Assistant Professor of Fine Arts, and Buell Whitehill are shown discussing scenery detail for a Pitt Players production. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Oakland (Pittsburgh, Pa.).",,Unknown,,,,,,,
,Adding Machine,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene two from Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Adding Machine,,,,,Oakland,,,,,,,,,still image,5x7 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene three from Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Adding Machine,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene four from Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Adding Machine,,,,,Oakland,,,,,,,,,still image,5x7 Gelatin Silver Print,,photograph,"View of the Pitt Players’ set for scene five from their production of Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Adding Machine,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Bill Patrick headshot in makeup as ""Mr. Zero"" from Adding Machine, which was directed by Buell Whitehall. Sets were designed by Philip Elliott. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||Patrick, William.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Adding Machine,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Lois Galbreath headshot from Adding Machine, which was directed by Buell Whitehall. Sets were designed by Philip Elliott. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||Galbreath, Lois.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
