id,image_id,image_app_id,user_id,lat,long,heading,pitch,zoom,date
404,715.08679.CP,390,39,40.45851205,-79.92691212,215.7144879,5.300455175,1.01,11/17/10 18:57
405,715.07562.CP,85,10,40.45470893,-79.94269902,-123.2545455,-1.781818182,1,11/17/10 19:34
406,715.07557.CP,83,10,40.43494128,-79.97321755,13.87272727,-1.781818182,1,11/17/10 19:35
407,715.081067.CP,384,10,40.454334,-79.931263,62.30909091,-2.272727273,1,11/18/10 15:20
409,715.091538.CP,410,48,40.44938124,-79.93104268,70.70504175,-2.577188217,0.67,11/18/10 17:53
410,715.101744.CP,416,48,40.45199381,-79.92378998,-114.4181818,-5.381818182,1,11/18/10 18:02
411,715.3113857.CP,273,48,40.44891164,-79.95187604,-114.5818182,1.654545455,1,11/18/10 18:06
412,715.077742.CP,98,48,40.440177,-79.947411,241.5794255,1.18412362,1.99,11/18/10 18:09
413,715.107796.CP,15,48,40.43990326,-79.94704247,47.72259392,2.791920408,0.66,11/18/10 18:12
414,715.3113589.CP,272,48,40.43959251,-79.9466842,242.6363636,0.672727273,1,11/18/10 18:14
415,715.122759A.CP,421,48,40.45284196,-79.92073065,-100.6727273,-7.754545455,2,11/18/10 18:18
417,715.08762.CP,122,35,40.4377302,-79.9586392,-25.72727273,7.218181818,1,11/18/10 18:23
418,715.122759A.CP,421,48,40.45339711,-79.9166966,\N,\N,\N,11/18/10 20:15
419,715.091496.CP,406,48,40.45272766,-79.93137365,67.21818182,6.072727273,1,11/18/10 20:17
420,715.091496.CP,406,48,40.45279298,-79.93111616,\N,\N,\N,11/18/10 20:18
421,715.08982.CP,398,48,40.45812204,-79.92742101,306.7848802,-9.212643991,1,11/18/10 20:20
422,715.091210.CP,126,48,40.43866316,-79.95692921,-42.25454545,4.109090909,1,11/18/10 20:24
423,715.091211.CP,127,48,40.43582142,-79.95435429,18.12727273,3.781818182,1,11/18/10 20:27
424,715.077441.CP,97,48,40.43955985,-79.94677003,-128.1636364,-5.054545455,1,11/18/10 20:34
425,715.12J.CP,226,49,40.43816196,-80.01405804,\N,\N,\N,11/18/10 22:07
426,715.3950454.CP,310,49,40.44225669,-79.96210109,280.9272727,-8,1,11/18/10 22:16
427,715.07637.CP,92,49,40.43380857,-79.95778269,\N,\N,\N,11/18/10 22:22
428,715.262330.CP,252,49,40.45814514,-79.95979823,426.2363636,0.345454545,1,11/18/10 22:29
429,715.60108016.CP,435,49,40.45658059,-79.93883809,\N,\N,\N,11/18/10 22:37
430,715.081070.CP,387,49,40.45853021,-79.92669144,28.76363636,-15.03636364,1,11/18/10 22:41
431,715.274623.CP,256,49,40.44367743,-79.96242295,\N,\N,\N,11/18/10 22:42
432,715.112377.CP,199,49,40.44562672,-79.96074892,\N,\N,\N,11/18/10 22:46
433,715.091274.CP,136,49,40.43735663,-79.95547008,144.9454545,4.927272727,1,11/18/10 22:50
434,715.101584.CP,146,49,40.43881085,-79.95714436,75.72727273,-2.436363636,1,11/18/10 22:54
435,715.07605.CP,87,49,40.44093113,-79.96280199,\N,\N,\N,11/18/10 22:59
436,715.3951340.CP,312,49,40.44341615,-79.96499787,\N,\N,\N,11/18/10 23:00
437,715.08673.CP,111,49,40.4331577,-79.94307931,\N,\N,\N,11/18/10 23:04
438,715.122868.CP,220,49,40.45396469,-79.95019208,\N,\N,\N,11/18/10 23:06
439,715.05563.CP,57,49,40.44591633,-79.94685978,-129.9636364,-45,1,11/18/10 23:10
440,715.101645.CP,150,49,40.4377302,-79.9586392,\N,\N,\N,11/18/10 23:11
441,715.05731.CP,74,49,40.44400404,-79.95074998,\N,\N,\N,11/18/10 23:11
442,715.112194.CP,188,49,40.43621529,-79.95593221,\N,\N,\N,11/18/10 23:14
443,715.05546.CP,47,49,40.45393204,-79.95070706,\N,\N,\N,11/18/10 23:15
444,715.57100041.CP,338,49,40.44240142,-79.95174821,\N,\N,\N,11/18/10 23:18
445,715.61110943.CP,343,50,40.4409143,-79.9580763,31.30025444,8.149240323,1.66,11/19/10 14:12
446,715.XX71070B.CP,358,50,40.44191048,-79.95439127,\N,\N,\N,11/19/10 14:23
447,715.4572568.CP,327,50,40.44442664,-79.96339874,\N,\N,\N,11/19/10 14:24
448,715.05686.CP,62,44,40.42899972,-79.94956035,-163.6363636,11.47272727,1,11/20/10 3:24
449,715.245436.CP,241,44,40.43255563,-79.94336854,\N,\N,\N,11/20/10 3:35
450,715.08678.CP,389,44,40.45918327,-79.9254469,\N,\N,\N,11/20/10 3:57
451,715.05396.CP,28,44,40.44077948,-79.94949767,-148.7818182,5.745454545,1,11/20/10 4:00
452,715.07584.CP,381,44,40.4550462,-79.92386347,11.16372398,1.517652777,1.33,11/20/10 4:03
453,715.143915.CP,4161,10,40.450556,-79.936266,\N,\N,\N,11/21/10 4:19
454,715.143915.CP,4161,10,40.45177682,-79.92418224,568.2727273,-6.363636364,1,11/21/10 4:31
455,715.08918.CP,1075,10,40.46751639,-79.96365661,-400.7818182,-0.963636364,1,11/21/10 21:24
456,715.3217737.CP,3693,10,40.46270744,-79.94806448,9.290909091,-12.09090909,1,11/21/10 21:26
457,715.16925.CP,814,10,40.42439208,-79.92924056,-510.4181818,4.763636364,1,11/21/10 21:27
458,715.133515.CP,1809,42,40.438198,-79.9960593,33.9953638,-7.697826474,1,11/22/10 4:33
459,715.5184978.CP,1722,42,40.4407581,-79.9958196,91.04673227,2.896382655,1,11/22/10 4:35
460,715.195489.CP,2973,42,40.44144742,-80.01263397,\N,\N,\N,11/22/10 4:36
461,715.123071.CP,2399,42,40.44151131,-79.99226189,-6.486442568,-1.82793943,1,11/22/10 4:39
462,715.1239.CP,1814,42,40.44393436,-80.004278,79.94991736,-2.778004105,1,11/22/10 4:43
463,715.275161.CP,1221,42,40.46388111,-79.96369581,-38.59445734,-1.872529722,1,11/22/10 4:45
464,715.133614.CP,2703,42,40.44477274,-80.0137821,143.400416,12.61705521,1,11/22/10 4:46
465,715.144058.CP,2847,42,40.44490338,-80.01386793,147.0801201,-2.314376075,1,11/22/10 4:47
466,715.4368911.CP,2835,42,40.4412624,-79.9972445,100.0943883,7.992193505,1,11/22/10 4:50
467,715.64112892_10.CP,1843,42,40.4411628,-80.001698,-187.8068459,10.85559808,1,11/22/10 4:51
468,715.286892.CP,3273,42,40.44036958,-80.00162618,31.48776844,-3.166485953,1,11/22/10 4:55
469,715.148182.CP,2000,42,40.44202925,-80.01270921,\N,\N,\N,11/22/10 4:56
470,715.3319558.CP,2610,42,40.44004188,-80.00073556,-31.16146325,13.11473599,1.66,11/22/10 5:02
471,715.07632.CP,1241,42,40.47315452,-79.9583675,\N,\N,\N,11/22/10 5:03
472,715.4160344.CP,3045,42,40.4448204,-80.00134174,-108.7656682,0.382292268,1,11/22/10 5:07
473,715.158596.CP,662,42,40.44269537,-79.9525636,\N,\N,\N,11/22/10 5:07
474,715.3736548.CP,2607,42,40.4373288,-79.9981034,73.66193846,8.121092157,1.66,11/22/10 5:08
475,715.185347.CP,2720,42,40.44500136,-80.01395376,143.2407134,12.81319782,1,11/22/10 5:09
476,715.133454.CP,3700,42,40.46222791,-79.95434403,-147.2635193,4.927240882,1,11/22/10 5:09
477,715.158616.CP,680,42,40.44279335,-79.9525636,\N,\N,\N,11/22/10 5:12
478,715.3736559.CP,3546,42,40.44150983,-79.99994656,23.44956791,6.571562578,1,11/22/10 5:16
479,715.4160228.CP,3267,42,40.43717382,-79.99879183,122.3861752,10.76897582,1,11/22/10 5:17
480,715.188315.CP,2816,42,40.44206799,-80.01078861,\N,\N,\N,11/22/10 5:17
481,715.71122439.CP,2280,42,40.43882887,-79.99717802,29.21254983,9.614488667,1,11/22/10 5:19
482,715.112032.CP,174,42,40.43299194,-79.95846934,21.45351403,11.39972879,1,11/22/10 5:20
483,715.154540.CP,3257,42,40.43607834,-80.00131451,-154.7421139,2.189011239,1.33,11/22/10 5:25
484,715.121203.CP,1820,42,40.4392076,-79.99643493,-61.35823312,1.461765062,1,11/22/10 5:28
485,715.144153.CP,3739,10,40.45959,-79.956204,-13.61818182,14.09090909,1,11/22/10 18:12
486,715.133099.CP,2271,10,40.443811,-79.998403,352.6,6.563636364,1,11/22/10 18:14
487,715.58102743.CP,1224,10,40.470648,-79.960318,-145.3454545,-8.490909091,1,11/22/10 18:17
488,715.133866.CP,1190,10,40.461045,-79.965006,621.9454545,-1.618181818,1,11/22/10 18:21
489,715.133490.CP,3767,10,40.460993,-79.955032,29.90909091,12.45454545,1,11/22/10 18:22
490,715.3950036.CP,1147,10,40.463775,-79.966462,26.8,-9.145454545,1,11/22/10 18:23
491,715.08922.CP,3820,10,40.46515,-79.944107,188.8,7.381818182,1,11/22/10 18:23
492,715.133818.CP,1044,10,40.461132,-79.960534,303.0181818,9.672727273,1,11/22/10 19:18
493,715.185316.CP,1071,10,40.4695885,-79.96860618,335.4181818,-14.54545455,1,11/22/10 19:19
494,715.133518.CP,1890,10,40.438418,-79.998698,378.9454545,-11.43636364,1,11/22/10 19:22
495,715.70121948.CP,3237,42,40.44167045,-80.01093606,\N,\N,\N,11/23/10 2:23
496,715.131254.CP,2374,42,40.438169,-79.997689,52.74664436,1.517535161,1,11/23/10 2:27
497,715.3319557.CP,2609,42,40.440066,-80.000731,-32.91821324,8.638592475,1.33,11/23/10 2:29
498,715.133629.CP,2043,42,40.438085,-79.994995,-91.09684018,0.708249922,1.33,11/23/10 2:30
499,715.122794A.CP,2489,42,40.438933,-79.99563,91.98653247,6.099279403,1.33,11/23/10 2:31
500,715.3317891.CP,3019,42,40.443818,-80.004918,\N,\N,\N,11/23/10 2:32
501,715.153244.CP,3069,42,40.444137,-79.9968,82.78160188,8.448254114,1.33,11/23/10 2:34
502,715.168814.CP,2542,42,40.441581,-79.997662,147.2466445,5.640828942,1,11/23/10 2:36
503,715.2084.CP,957,17,40.44444,-79.948673,\N,\N,\N,11/24/10 1:20
504,715.08681.CP,1095,44,40.43362972,-79.9742739,\N,\N,\N,11/25/10 3:01
505,715.0069074.CP,2926,44,40.441709,-80.007089,\N,\N,\N,11/25/10 3:05
506,715.122891.CP,1724,44,40.438974,-79.995307,276.5090909,12.61818182,1,11/25/10 3:07
507,715.122652.CP,2448,44,40.442153,-79.994893,-162.3636364,10.81818182,1,11/25/10 3:25
508,715.05357.CP,378,44,40.448915,-79.946708,127.93336,10.8287108,1,11/25/10 3:26
509,715.205762.CP,2406,44,40.443684,-79.995111,-115.0727273,1,1,11/25/10 3:28
510,715.143817.CP,2854,44,40.440441,-80.002748,\N,\N,\N,11/25/10 3:29
511,715.0069074.CP,2926,44,40.441709,-80.007089,\N,\N,\N,11/25/10 3:29
512,715.112067.CP,2050,44,40.438672,-79.993404,-111.8,13.43636364,1,11/25/10 3:48
513,715.143997.CP,945,44,40.455403,-79.94383,\N,\N,\N,11/25/10 3:49
514,715.122552.CP,3428,44,40.435616,-79.996274,229.9648209,17.10981279,0.67,11/25/10 3:49
515,715.133601.CP,4194,44,40.437962,-79.992095,-80.54545455,4.6,1,11/25/10 3:55
516,715.152101.CP,2328,44,40.444026,-80.002597,197.3786911,13.1810569,0.67,11/25/10 3:57
517,715.L200.CP,354,44,40.440462,-79.950275,69.50909091,12.12727273,1,11/25/10 4:00
518,715.5288094.CP,3370,44,40.441892,-80.00193,-23.27272727,9.181818182,1,11/25/10 4:04
519,715.144284.CP,3746,44,40.460073,-79.956267,34.91917441,8.675654209,0.67,11/25/10 4:05
520,715.152227.CP,1962,44,40.442233,-80.004064,162.7818182,13.10909091,1,11/25/10 4:06
521,715.133424.CP,3595,44,40.441086,-79.996773,127.5948089,11.9116569,0.67,11/25/10 4:08
522,715.5594545_10.CP,2783,44,40.440573,-79.99758,\N,\N,\N,11/25/10 4:09
523,715.3523713.CP,4177,44,40.43788,-79.992108,\N,\N,\N,11/25/10 4:10
524,715.122674.CP,2522,44,40.439563,-79.997303,134.1454545,17.52727273,1,11/25/10 4:11
525,715.05404.CP,36,44,40.43932601,-79.94984099,\N,\N,\N,11/25/10 4:12
526,715.122940.CP,3131,44,40.434509,-79.989857,-70.4,13.43636364,1,11/25/10 4:13
527,715.133170.CP,2871,44,40.44006,-79.996277,-56.32727273,8.527272727,1,11/25/10 4:17
528,715.4368729.CP,3456,44,40.442188,-80.000814,\N,\N,\N,11/25/10 4:17
529,715.081072.CP,3804,44,40.459855,-79.930074,39.89090909,10.81818182,1,11/25/10 4:19
530,715.3736500.CP,1779,44,40.444026,-80.002597,213.8363636,11.30909091,1,11/25/10 4:20
531,715.122734A.CP,2474,44,40.43899,-79.995596,37.6,13.6,1,11/25/10 4:21
532,715.133468.CP,2038,44,40.438348,-79.996458,-63.36363636,13.43636364,1,11/25/10 4:22
533,715.192495.CP,1744,42,40.438776,-79.999669,21.07574577,10.83182392,1,11/25/10 9:21
534,715.3841868.CP,1916,42,40.438312,-79.997476,131.3518847,9.892256089,1,11/25/10 9:22
535,715.091531.CP,3000,42,40.44443,-79.995732,73.3522529,6.259436621,1,11/25/10 9:24
536,715.3736555.CP,2303,42,40.438737,-79.999562,-71.28284859,6.513455764,1,11/25/10 9:32
537,715.75MFLA1.CP,2763,42,40.438312,-79.997476,87.50127392,6.318319348,1,11/25/10 9:33
538,715.121001.CP,2221,42,40.439428,-79.996946,72.9748583,11.26312824,1,11/25/10 9:34
539,715.5492913.CP,3170,42,40.443091,-80.000201,-21.28355999,-0.134769201,1,11/25/10 9:35
540,715.189119.CP,2746,42,40.438405,-79.997404,110.882904,-2.114912854,1,11/25/10 9:37
541,715.202635.CP,2046,42,40.440062,-80.003101,19.54555656,3.039144354,1,11/25/10 9:39
542,715.158622.CP,686,42,40.44266271,-79.95260652,\N,\N,\N,11/25/10 9:39
543,715.122798.CP,3124,42,40.435542,-79.994499,-69.65609372,2.846738517,1,11/25/10 9:42
544,715.091404.CP,1710,42,40.444271,-79.99861,-18.81594466,-3.725949464,1,11/25/10 15:06
545,715.3951660.CP,3803,42,40.463188,-79.951895,3.33691677,-6.565617246,1,11/25/10 15:07
546,715.091346.CP,1284,42,40.46049,-79.970376,-152.1262084,-7.119053376,1,11/25/10 15:16
547,715.121187.CP,3195,42,40.440798,-79.995926,-81.03491627,-8.475116355,1,11/25/10 15:17
548,715.158635.CP,698,42,40.44272803,-79.9525636,\N,\N,\N,11/25/10 15:19
549,715.07531.CP,1179,42,40.48009,-79.949362,48.61741987,-2.071036412,1.33,11/25/10 15:20
550,715.174879.CP,1248,42,40.461007,-79.96808,48.7842486,3.221595234,1.66,11/25/10 15:21
551,715.143988.CP,563,42,40.427264,-79.926524,-134.9995034,4.463656627,1,11/25/10 15:23
552,715.3115027.CP,1206,42,40.478764,-79.952141,66.28002581,4.794755665,1,11/25/10 15:26
553,715.2061.CP,954,42,40.439786,-79.959437,-194.8834459,-10.02883825,1,11/25/10 15:28
554,715.2060A.CP,998,42,40.439487,-79.959028,-185.9418866,6.542517156,1,11/25/10 15:30
555,715.122704A.CP,2527,42,40.439652,-79.997502,111.5160926,-3.21019004,1,11/25/10 15:31
556,715.3629809.CP,2938,42,40.443803,-79.993987,47.98881089,-8.185966582,1.66,11/25/10 15:33
557,715.285824.CP,2873,42,40.438405,-79.997404,118.4570954,45.36466582,1,11/25/10 15:34
558,715.191261.CP,3097,42,40.438459,-80.001935,91.39271585,5.701324223,1,11/25/10 15:35
559,715.201284.CP,828,42,40.456047,-79.96503,-52.92976566,16.04500807,1,11/25/10 15:36
560,715.08750.CP,1235,42,40.471368,-79.958174,54.13725746,-4.967304146,1,11/25/10 15:39
561,715.3216463.CP,1737,42,40.444745,-80.00301,-155.4952449,7.084156183,1,11/25/10 15:40
562,715.175007.CP,1167,42,40.46265,-79.960927,70.8606421,1.526863392,1,11/25/10 15:41
563,715.158629.CP,692,42,40.44272803,-79.95264943,\N,\N,\N,11/25/10 15:41
564,715.3733151.CP,625,42,40.439556,-79.946847,-138.3809846,-2.110919718,1,11/25/10 15:44
565,715.4267383.CP,2190,42,40.44116544,-80.00986198,\N,\N,\N,11/25/10 15:44
566,715.081123.CP,1851,42,40.442484,-80.003072,158.3554116,7.071562357,1,11/25/10 15:45
567,715.133203.CP,2067,42,40.439014,-79.995715,-66.98269655,-8.688891755,1,11/25/10 15:46
568,715.077739.CP,622,42,40.43903725,-79.94805749,\N,\N,\N,11/25/10 15:46
569,715.121016.CP,2862,42,40.440768,-79.998192,115.7836824,-6.036100283,1,11/25/10 15:51
570,715.133313.CP,3062,42,40.43842,-79.995929,29.26250653,1.144651625,1.33,11/25/10 15:52
571,715.4264809.CP,2702,42,40.44116136,-80.00987807,\N,\N,\N,11/25/10 15:53
572,715.158610.CP,674,42,40.44232,-79.952175,\N,\N,\N,11/25/10 15:53
573,715.298679.CP,2765,42,40.438405,-79.997404,140.2129439,28.80739236,1,11/25/10 15:54
574,715.3733251.CP,1098,42,40.468018,-79.963173,-42.51886826,3.312252716,1,11/25/10 15:55
575,715.192941.CP,1347,42,40.480868,-79.949613,-149.1494834,4.095317862,1,11/25/10 15:57
576,715.195717.CP,1152,42,40.481842,-79.943725,-133.8876733,-0.551445966,1.66,11/25/10 15:58
577,715.185317.CP,1072,42,40.46983336,-79.96840233,\N,\N,\N,11/25/10 15:58
578,715.133345.CP,3706,42,40.463525,-79.952565,-168.3303813,-14.15813224,1,11/25/10 16:00
579,715.133750.CP,1210,42,40.462144,-79.969478,-47.49118721,12.14632452,1,11/25/10 16:00
580,715.64112893_12.CP,3015,42,40.44137,-80.002077,-96.55262128,5.424681221,1,11/25/10 16:01
581,715.5184385.CP,1149,42,40.475852,-79.957669,17.78098779,-2.170634217,1.33,11/25/10 16:02
582,715.131276.CP,2360,42,40.438759,-79.99727,52.79929562,7.330502715,1.66,11/25/10 16:03
583,715.185400.CP,2730,42,40.44198557,-80.01267105,\N,\N,\N,11/25/10 16:03
584,715.19.CP,2251,42,40.441564,-80.002511,119.5932656,6.684657662,1,11/25/10 18:49
585,715.091480.CP,2833,42,40.443638,-79.998323,-25.71510738,-0.161564734,1.99,11/25/10 18:50
586,715.122706A.CP,2529,42,40.43899,-79.995596,98.21613496,1.711043886,1,11/25/10 18:51
587,715.191.CP,2238,42,40.439311,-79.996922,25.23770192,0.549318981,1,11/25/10 18:53
588,715.144198.CP,2712,42,40.44157199,-80.01125009,\N,\N,\N,11/25/10 18:53
589,715.3523816.CP,2987,42,40.438169,-79.997689,-25.47555942,-4.273448921,1,11/25/10 18:54
590,715.3113955.CP,1835,42,40.442865,-79.998221,-92.86073161,-7.699845812,1.99,11/25/10 18:57
591,715.168700.CP,2119,42,40.441859,-79.99881,33.17607669,-1.70240806,1.66,11/25/10 18:58
592,715.152224.CP,2212,42,40.442723,-80.002167,-178.6080082,2.08907972,1,11/25/10 19:01
593,715.129.CP,3446,42,40.44046895,-80.01090018,\N,\N,\N,11/25/10 19:02
594,715.189117.CP,2798,42,40.438636,-79.997225,\N,\N,\N,11/25/10 19:04
595,715.133513.CP,1808,42,40.438332,-79.995981,\N,\N,\N,11/25/10 19:05
596,715.3012868.CP,2881,42,40.440756,-80.002016,78.16546812,5.006716007,1,11/25/10 19:06
597,715.3951675.CP,2078,42,40.440207,-80.000742,\N,\N,\N,11/26/10 15:20
598,715.08939.CP,1088,42,40.483567,-79.949909,-49.99717508,-5.068334009,1.68,11/26/10 15:22
599,715.3523857.CP,3524,42,40.44006,-79.996277,5.253699396,15.03421087,1,11/26/10 15:24
600,715.2710.CP,1912,42,40.438159,-79.99594,110.1757536,4.114666387,1,11/26/10 15:29
601,715.131272.CP,1726,42,40.439428,-79.996946,-186.1740697,0.322376651,1,11/26/10 15:32
602,715.158627.CP,691,42,40.44263005,-79.95260652,\N,\N,\N,11/26/10 15:33
603,715.3628934.CP,2672,42,40.44199659,-80.01052053,\N,\N,\N,11/26/10 15:34
604,715.121002.CP,3537,42,40.439428,-79.996946,67.99957233,12.48510955,1,11/26/10 15:36
605,715.144213.CP,573,42,40.4264,-79.927479,23.24321748,3.804109716,2.01,11/26/10 15:38
606,715.3421491.CP,1168,42,40.489316,-79.926389,-171.2694255,6.172941988,1.33,11/26/10 15:39
607,715.16855.CP,729,42,40.424536,-79.944528,158.3684462,-15.37428806,0.67,11/26/10 15:41
608,715.133519.CP,2507,42,40.438636,-79.997225,116.1916002,2.691013685,1.35,11/26/10 15:43
609,715.112387.CP,3261,42,40.434588,-80.002358,-22.58049577,0.270198523,1,11/26/10 15:49
610,715.16917.CP,815,42,40.425201,-79.929039,-10.11288696,0.856645554,0.67,11/26/10 15:51
611,715.168285.CP,2737,42,40.44253233,-80.01307325,\N,\N,\N,11/26/10 15:52
612,715.144181.CP,3742,42,40.461,-79.955367,43.85249315,9.970472626,1,11/26/10 15:53
613,715.174977.CP,1132,42,40.470533,-79.960393,28.09609617,-1.348834574,1,11/26/10 15:54
614,715.64112892_12.CP,2074,42,40.441079,-80.001287,119.5782118,5.868937763,1.65,11/26/10 15:56
615,715.261819.CP,2126,42,40.44170763,-80.01303034,\N,\N,\N,11/26/10 15:58
616,715.112195.CP,189,42,40.433082,-79.958433,-162.2435411,-3.790984026,2,11/26/10 15:59
617,715.148506.CP,1988,42,40.440441,-80.002748,33.28049685,-7.70448308,1,11/26/10 16:00
618,715.73123655.CP,1917,42,40.438263,-79.998248,82.59708343,1.872361035,1,11/26/10 16:01
619,715.3523815.CP,2986,42,40.438169,-79.997689,-76.38761612,-1.471918729,0.67,11/26/10 16:03
620,715.144000A.CP,2951,10,40.44254,-80.009142,\N,\N,\N,11/26/10 21:48
621,715.07571.CP,858,10,40.460037,-79.95689,212.3636364,6.727272727,1,11/26/10 21:50
622,715.081002.CP,857,10,40.457949,-79.964099,57.23636364,3.454545455,2,11/26/10 21:52
623,715.07571.CP,858,10,40.458141,-79.963661,335.7454545,-3.909090909,1,11/26/10 22:03
624,715.081043.CP,539,10,40.432638,-79.914896,-92.98181818,-4.4,1,11/26/10 22:07
625,715.091274.CP,136,10,40.437437,-79.955407,133,14.58181818,1,11/26/10 22:07
626,715.3844177.CP,3814,47,40.458068,-79.942328,-155.4909091,-3.745454545,1,11/28/10 0:29
627,715.3523822.CP,1800,10,40.437115,-79.998417,156.5636364,-4.236363636,1,11/28/10 2:02
628,715.133785.CP,1303,10,40.461503,-79.965282,-529.5636364,12.61818182,1,11/28/10 2:04
629,715.091495.CP,405,44,40.44983,-79.929679,-106.3799703,0.587552101,1.33,11/28/10 5:46
630,715.121208.CP,2534,44,40.43998,-79.994214,1.927272727,9.181818182,1,11/28/10 6:02
631,715.205763.CP,3442,44,40.443121,-79.99722,80.96363636,6.890909091,1,11/28/10 6:03
632,715.123071.CP,2399,44,40.441501,-79.992273,\N,\N,\N,11/28/10 6:03
633,715.285824.CP,2873,44,40.438405,-79.997404,118.4570954,45,1,11/28/10 6:04
634,715.5594545_8.CP,2788,44,40.441086,-79.996773,-94.45454545,-2.927272727,1,11/28/10 6:05
635,715.08664.CP,108,44,40.435312,-79.956961,\N,\N,\N,11/28/10 6:20
636,715.101592.CP,627,44,40.432324,-79.920581,192.4,-6.036363636,2,11/28/10 6:22
637,715.221800.CP,2810,10,40.44051031,-80.01061801,\N,\N,\N,11/28/10 16:39
638,715.16914.CP,805,42,40.425201,-79.929039,-148.3493637,6.07277784,1,11/29/10 16:48
639,715.185313.CP,3269,42,40.445135,-80.014014,147.0377939,12.25678753,1,11/29/10 16:48
640,715.168282.CP,2372,42,40.441389,-79.995416,142.7714838,-0.611685446,1,11/29/10 16:51
641,715.158598.CP,663,42,40.44266271,-79.95260652,\N,\N,\N,11/29/10 16:51
642,715.112072.CP,3449,42,40.438891,-79.992576,101.2611899,7.410417592,1.66,11/29/10 16:52
643,715.298711.CP,787,42,40.444557,-79.94594,114.2938325,11.37297075,1,11/29/10 17:00
644,715.199133.CP,2992,42,40.44148717,-80.00082092,\N,\N,\N,11/29/10 17:01
645,715.3951695.CP,317,45,40.444594,-79.954562,238.5454545,-0.881818182,2,11/29/10 17:37
646,715.3114972.CP,2305,45,40.437529,-79.996366,113.6909091,-18.30909091,1,11/29/10 17:40
647,715.60108901.CP,1810,45,40.437813,-79.996296,34.42738266,-4.446647306,0.67,11/29/10 17:42
648,715.122678.CP,2525,45,40.438933,-79.99563,452.2910928,-12.86791684,0.67,11/29/10 17:50
649,715.60109365_8.CP,549,45,40.428409,-79.924648,40.54545455,-4.4,1,11/29/10 17:52
650,715.4369053.CP,2200,42,40.44224021,-80.00988189,\N,\N,\N,11/29/10 18:11
651,715.3523899.CP,2213,42,40.443544,-79.99932,90.33125188,9.606973874,1.33,11/29/10 18:13
652,715.299547.CP,2099,42,40.440688,-79.995866,33.17480485,10.66795268,1.33,11/29/10 18:15
653,715.148661.CP,2109,42,40.44173577,-80.01312474,\N,\N,\N,11/29/10 18:15
654,715.16915.CP,806,42,40.425949,-79.928835,-1.23098072,-11.80111466,1,11/29/10 18:17
655,715.168292.CP,2925,42,40.441408,-80.009237,-81.78696416,7.690849381,1,11/29/10 18:18
656,715.58104962.CP,2332,42,40.440511,-79.997132,23.72018534,2.661194525,1,11/29/10 18:19
